Sample,Exchanged Metanol,N Open
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,13
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,16
CIR_19,1.0,8
CIR_19,1.0,19
CIR_19,1.0,13
CIR_19,1.0,14
CIR_19,1.0,16
CIR_19,1.0,12
CIR_19,1.0,11
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,14
CIR_19,1.0,15
CIR_19,1.0,14
CIR_19,1.0,15
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,9
CIR_19,1.0,10
CIR_19,1.0,11
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,16
CIR_19,1.0,18
CIR_19,1.0,19
CIR_19,1.0,15
CIR_19,0.999767794888337,14
CIR_19,0.9989456646823108,15
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,18
CIR_19,0.9994958503130389,13
CIR_19,0.9999995174802828,13
CIR_19,1.0,12
CIR_19,1.0,13
CIR_19,1.0,12
CIR_19,0.9999995022910612,15
CIR_19,1.0,14
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,17
CIR_19,0.9999953928979809,13
CIR_19,1.0,16
CIR_19,1.0,15
CIR_19,0.958211318068629,12
CIR_19,1.0,13
CIR_19,1.0,14
CIR_19,1.0,12
CIR_19,1.0,14
CIR_19,0.9999995322030623,10
CIR_19,1.0,11
CIR_19,1.0,12
CIR_19,1.0,15
CIR_19,1.0,17
CIR_19,1.0,13
CIR_19,1.0,16
CIR_19,1.0,11
CIR_19,0.999995292862138,13
CIR_19,0.9999995312525551,13
CIR_19,0.999212468840404,17
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,1.0,16
CIR_19,1.0,16
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,0.9158160191747339,14
CIR_19,0.9158160191747339,14
CIR_19,1.0,13
CIR_19,0.9999948324907368,13
CIR_19,0.9645524520078853,13
CIR_19,0.9512477533702922,12
CIR_19,0.96497780098835,13
CIR_19,0.96497780098835,13
CIR_19,0.96497780098835,13
CIR_19,1.0,13
CIR_19,0.9987100742600212,13
CIR_19,0.9999984700799684,15
CIR_19,0.9999995909779767,14
CIR_19,1.0,15
CIR_19,0.9999991561194218,15
CIR_19,0.9999996211681177,16
CIR_19,0.9709734152711653,16
CIR_19,0.9709734152711653,16
CIR_19,0.9999997185374085,12
CIR_19,0.9999995587915139,15
CIR_19,1.0,13
CIR_19,1.0,9
CIR_19,1.0,10
CIR_19,1.0,13
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,0.8612366056844675,10
CIR_19,0.9999996364994708,12
CIR_19,0.9999994704510629,12
CIR_19,1.0,11
CIR_19,1.0,13
CIR_19,1.0,11
CIR_19,1.0,10
CIR_19,1.0,9
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,0.8986853009073928,15
CIR_19,0.9994445517426309,14
CIR_19,0.9491314701273025,15
CIR_19,0.9542821667802844,14
CIR_19,0.9542821667802844,14
CIR_19,0.9542821667802844,14
CIR_19,0.9999996218306394,13
CIR_19,0.999999621835147,10
CIR_19,1.0,13
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,1.0,12
CIR_19,1.0,11
CIR_19,1.0,10
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,15
CIR_19,1.0,14
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,0.9430925503700754,14
CIR_19,1.0,13
CIR_19,0.9967023079230568,9
CIR_19,1.0,11
CIR_19,1.0,16
CIR_19,1.0,14
CIR_19,1.0,12
CIR_19,1.0,14
CIR_19,1.0,13
CIR_19,1.0,10
CIR_19,0.9999996980478539,12
CIR_19,0.9994959845300764,13
CIR_19,1.0,16
CIR_19,1.0,13
CIR_19,0.9999997952510598,14
CIR_19,0.9022903081148844,13
CIR_19,0.9993558845715983,13
CIR_19,1.0,14
CIR_19,1.0,13
CIR_19,1.0,11
CIR_19,1.0,13
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,12
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,0.9999996180967368,13
CIR_19,0.999999734859597,14
CIR_19,0.9999992125542084,15
CIR_19,1.0,15
CIR_19,0.9995794994028663,18
CIR_19,0.9999997010969962,19
CIR_19,1.0,18
CIR_19,0.999502979531183,14
CIR_19,0.999502979531183,14
CIR_19,0.9999997196222564,13
CIR_19,1.0,14
CIR_19,1.0,16
CIR_19,1.0,14
CIR_19,1.0,17
CIR_19,1.0,17
CIR_19,1.0,16
CIR_19,0.999999636424649,14
CIR_19,0.9999996351678473,13
CIR_19,1.0,12
CIR_19,1.0,11
CIR_19,0.8992784680314667,12
CIR_19,1.0,14
CIR_19,1.0,12
CIR_19,1.0,13
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,0.9999988712498562,13
CIR_19,1.0,10
CIR_19,0.7433503704888286,10
CIR_19,0.8089480016950408,11
CIR_19,1.0,12
CIR_19,1.0,13
CIR_19,1.0,15
CIR_19,1.0,14
CIR_19,1.0,15
CIR_19,1.0,17
CIR_19,1.0,15
CIR_19,1.0,8
CIR_19,1.0,10
CIR_19,0.8990403358769168,10
CIR_19,0.9999996852878026,9
CIR_19,0.8494636225333864,7
CIR_19,0.8494636225333864,7
CIR_19,1.0,12
CIR_19,1.0,17
CIR_19,0.9988317776653413,18
CIR_19,1.0,15
CIR_19,1.0,14
CIR_19,1.0,15
CIR_19,0.9999995966388047,12
CIR_19,1.0,14
CIR_19,1.0,11
CIR_19,0.9999997289919215,8
CIR_19,0.9999993302585855,8
CIR_19,0.9999993302585855,8
CIR_19,0.9999996958007389,9
CIR_19,0.9999996958007389,9
CIR_19,0.999999604413267,8
CIR_19,1.0,11
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,0.9967735067534242,12
CIR_19,1.0,11
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,0.9993982214197296,14
CIR_19,0.9999996421309614,13
CIR_19,0.9999996979668326,14
CIR_19,1.0,15
CIR_19,0.9999165741424144,16
CIR_19,0.9999992844806898,15
CIR_19,1.0,16
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,13
CIR_19,1.0,12
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,14
CIR_19,1.0,13
CIR_19,1.0,11
CIR_19,1.0,12
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,0.9999188889983629,11
CIR_19,0.999883014236955,12
CIR_19,0.9999997109968817,13
CIR_19,0.9999997109968817,13
CIR_19,0.9999997462652526,12
CIR_19,0.9999995769312782,13
CIR_19,1.0,16
CIR_19,1.0,17
CIR_19,0.8401149363427429,13
CIR_19,1.0,16
CIR_19,1.0,16
CIR_19,0.9987086798328313,16
CIR_19,0.9987086798328313,16
CIR_19,1.0,16
CIR_19,1.0,14
CIR_19,1.0,15
CIR_19,1.0,16
CIR_19,1.0,15
CIR_19,1.0,14
CIR_19,1.0,15
CIR_19,0.9999996215468916,15
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,0.9999996193682836,12
CIR_19,1.0,12
CIR_19,0.9999996212521898,14
CIR_19,1.0,12
CIR_19,1.0,9
CIR_19,0.9992505859839431,11
CIR_19,0.9298252487270156,11
CIR_19,1.0,13
CIR_19,0.9951285016326307,14
CIR_19,1.0,13
CIR_19,1.0,12
CIR_19,1.0,11
CIR_19,1.0,10
CIR_19,1.0,11
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,0.6870738243070745,14
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,11
CIR_19,1.0,12
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,0.9994298928036034,13
CIR_19,1.0,14
CIR_19,1.0,15
CIR_19,1.0,16
CIR_19,1.0,14
CIR_19,0.9999974966091791,16
CIR_19,0.9999997561800986,13
CIR_19,0.9999997561800986,13
CIR_19,0.999999532584384,16
CIR_19,0.9999994896892072,11
CIR_19,0.9999994896892072,11
CIR_19,1.0,13
CIR_19,0.9999996447753564,12
CIR_19,0.9985720769237719,12
CIR_19,0.9999958048887361,13
CIR_19,0.9999958736584594,13
CIR_19,0.9999996127526661,14
CIR_19,0.9999997351781036,14
CIR_19,0.9999995815516399,12
CIR_19,1.0,9
CIR_19,1.0,11
CIR_19,1.0,14
CIR_19,0.9957183498467709,9
CIR_19,1.0,15
CIR_19,1.0,17
CIR_19,1.0,18
CIR_19,1.0,17
CIR_19,1.0,18
CIR_19,1.0,15
CIR_19,1.0,12
CIR_19,1.0,13
CIR_19,1.0,14
CIR_19,1.0,16
CIR_19,1.0,15
CIR_19,0.9999978898858757,14
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,0.9999997116734712,13
CIR_19,0.9999952844286814,14
CIR_19,0.9999995475324178,13
CIR_19,0.9995028088488734,16
CIR_19,0.9425570080324651,13
CIR_19,0.961058677331054,12
CIR_19,0.8432539506994341,13
CIR_19,1.0,15
CIR_19,0.986949831945745,12
CIR_19,0.9999996941290021,8
CIR_19,0.9999965041836381,6
CIR_19,1.0,9
CIR_19,1.0,8
CIR_19,1.0,9
CIR_19,1.0,10
CIR_19,1.0,11
CIR_19,0.9999954395961924,8
CIR_19,0.9026277780326898,10
CIR_19,1.0,10
CIR_19,0.9999998374615496,11
CIR_19,1.0,12
CIR_19,1.0,13
CIR_19,1.0,16
CIR_19,1.0,15
CIR_19,1.0,14
CIR_19,1.0,12
CIR_19,1.0,10
CIR_19,1.0,14
CIR_19,1.0,13
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,0.9999996777738547,11
CIR_19,1.0,11
CIR_19,0.999999729357127,10
CIR_19,0.9999996049261348,10
CIR_19,1.0,12
CIR_19,1.0,11
CIR_19,0.9999958785874913,10
CIR_19,0.9574964100805211,10
CIR_19,1.0,9
CIR_19,0.9994335549110515,10
CIR_19,0.9994335549110515,10
CIR_19,0.9999958459151548,11
CIR_19,1.0,12
CIR_19,1.0,10
CIR_19,0.9977201984377122,10
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,0.9990744614391263,7
CIR_19,0.9990744614391263,7
CIR_19,1.0,14
CIR_19,0.8896883691839108,14
CIR_19,0.9993935997891789,15
CIR_19,0.9993935997891789,15
CIR_19,0.9999992870757801,12
CIR_19,1.0,13
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,1.0,13
CIR_19,0.9843893123370294,11
CIR_19,1.0,11
CIR_19,0.9999992782195923,11
CIR_19,0.999999787830529,11
CIR_19,0.999999787830529,11
CIR_19,1.0,12
CIR_19,0.9999997830287687,10
CIR_19,0.9999996988639834,12
CIR_19,0.9999996988639834,12
CIR_19,0.9999996988639834,12
CIR_19,0.9999996012520942,13
CIR_19,0.9999996012520942,13
CIR_19,0.9992242339652171,11
CIR_19,1.0,12
CIR_19,0.9993590512086911,10
CIR_19,0.9999997032164436,11
CIR_19,0.9999997038560924,10
CIR_19,0.9999996215549037,11
CIR_19,0.9995088058688044,13
CIR_19,0.9999996810904562,16
CIR_19,0.9999995765437556,17
CIR_19,0.9999997352356153,18
CIR_19,1.0,14
CIR_19,1.0,18
CIR_19,1.0,16
CIR_19,1.0,14
CIR_19,1.0,16
CIR_19,1.0,15
CIR_19,0.9999997025950446,11
CIR_19,0.9999997025950446,11
CIR_19,0.9999997025950446,11
CIR_19,1.0,9
CIR_19,1.0,7
CIR_19,1.0,8
CIR_19,0.9999997341938762,14
CIR_19,1.0,15
CIR_19,0.9999997848540769,17
CIR_19,1.0,14
