,Acer,Phum,Meus,Seum,Meis,Psas,Teas,OL12,Tala,Bola,Hyum,Afia,Vaax,Neae,Rher,Spas,Paas
THIAMINE_PYROPHOSPHATE,11.382711464665778,-0.7114194665416118,-0.7114194665416118,-0.7114194665416118,-0.7114194665416118,-0.7114194665416118,-0.7114194665416118,-0.7114194665416118,-0.7114194665416118,-0.7114194665416118,-0.7114194665416118,-0.7114194665416118,-0.7114194665416118,-0.7114194665416118,-0.7114194665416118,-0.7114194665416118,-0.7114194665416118
RIBOFLAVIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADENOSYLCOBALAMIN,-1.3973308607361972,-1.3973308607361972,-1.3973308607361972,-1.3973308607361972,-1.3973308607361972,-1.3973308607361972,15.060593406801198,-1.3973308607361972,-1.3973308607361972,-1.3973308607361972,-1.3973308607361972,-1.3973308607361972,5.899369504241731,-1.3973308607361972,-1.3973308607361972,-1.3973308607361972,-1.3973308607361972
GDP_MANNOSE,-1.2981576653496774,-1.2981576653496774,-1.2981576653496774,-1.2981576653496774,20.770522645594856,-1.2981576653496774,-1.2981576653496774,-1.2981576653496774,-1.2981576653496774,-1.2981576653496774,-1.2981576653496774,-1.2981576653496774,-1.2981576653496774,-1.2981576653496774,-1.2981576653496774,-1.2981576653496774,-1.2981576653496774
SUCROSE,9.977858755969216,-1.4652640883921482,12.001102569912993,-1.4652640883921482,-1.4652640883921482,-1.4652640883921482,-1.4652640883921482,-1.4652640883921482,-1.4652640883921482,-1.4652640883921482,-1.4652640883921482,-1.4652640883921482,-1.4652640883921482,-1.4652640883921482,-1.4652640883921482,-1.4652640883921482,-1.4652640883921482
HYDROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETOH,-3.7182266322017234,-3.7182266322017234,-3.7182266322017234,17.202045914452817,-3.7182266322017234,-3.7182266322017234,3.730886711084734,5.580968541359313,2.829463784599305,-3.7182266322017234,-3.7182266322017234,-3.7182266322017234,-3.7182266322017234,15.275354634924518,-3.7182266322017234,-3.7182266322017234,-3.7182266322017234
PROPIONATE,-3.9908417131947367,-3.9908417131947367,-3.9908417131947367,-3.9908417131947367,-3.9908417131947367,-3.9908417131947367,-3.9908417131947367,6.718277219069613,-3.9908417131947367,15.04089096811159,-3.9908417131947367,-3.9908417131947367,13.040640551341736,-3.9908417131947367,-3.9908417131947367,17.081133533008618,-3.9908417131947367
PROPANE_1_2_DIOL,10.07917075977821,-0.6299481724861398,-0.6299481724861398,-0.6299481724861398,-0.6299481724861398,-0.6299481724861398,-0.6299481724861398,-0.6299481724861398,-0.6299481724861398,-0.6299481724861398,-0.6299481724861398,-0.6299481724861398,-0.6299481724861398,-0.6299481724861398,-0.6299481724861398,-0.6299481724861398,-0.6299481724861398
CPD_10353,-1.355010788223506,-1.355010788223506,21.68017261157611,-1.355010788223506,-1.355010788223506,-1.355010788223506,-1.355010788223506,-1.355010788223506,-1.355010788223506,-1.355010788223506,-1.355010788223506,-1.355010788223506,-1.355010788223506,-1.355010788223506,-1.355010788223506,-1.355010788223506,-1.355010788223506
BUTANEDIOL,18.877838096818415,-3.7804989441827175,-3.7804989441827175,-3.7804989441827175,-3.7804989441827175,-3.7804989441827175,-3.7804989441827175,-3.7804989441827175,-3.7804989441827175,-3.7804989441827175,17.950458744738505,-3.7804989441827175,16.09868837700115,-3.7804989441827175,-3.7804989441827175,-3.7804989441827175,-3.7804989441827175
BUTANOL,-1.0451336038319496,-1.0451336038319496,-1.0451336038319496,-1.0451336038319496,-1.0451336038319496,-1.0451336038319496,-1.0451336038319496,-1.0451336038319496,-1.0451336038319496,-1.0451336038319496,-1.0451336038319496,16.722137661311216,-1.0451336038319496,-1.0451336038319496,-1.0451336038319496,-1.0451336038319496,-1.0451336038319496
ACETONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FORMATE,-4.1890952966807795,-4.1890952966807795,-4.1890952966807795,17.13707574103834,20.75722021130764,-4.1890952966807795,-4.1890952966807795,-4.1890952966807795,-4.1890952966807795,13.832454313750084,-4.1890952966807795,-4.1890952966807795,-4.1890952966807795,-4.1890952966807795,-4.1890952966807795,-4.1890952966807795,2.7314885907540223
CARBON_DIOXIDE,1.0707111746193263,-1.2051407341861013,5.505879087980503,1.0569337601663733,5.616077563155607,-2.7267269089409805,1.8145810439980687,-9.867565909081499,1.5582046489206105,-1.5953833508538953,0.3208502984776924,-2.0288521256357637,1.013094741443891,-0.2429637911048541,-0.46454378221490433,0.14322383750694634,0.03162044574898193
ACET,9.312690846649943,6.8830093053601535,-12.652334892273787,-12.203211491863351,-12.652334892273787,4.129391653957623,9.665318308022185,-12.652334892273787,9.748706838427376,4.914189693624608,-12.652334892273787,6.367637126168612,5.076998429813191,-12.652334892273787,4.792427599857428,6.317708802179235,8.256807349171893
BUTYRIC_ACID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARBON_MONOXIDE,9.045224774749583,-0.565326548421849,-0.565326548421849,-0.565326548421849,-0.565326548421849,-0.565326548421849,-0.565326548421849,-0.565326548421849,-0.565326548421849,-0.565326548421849,-0.565326548421849,-0.565326548421849,-0.565326548421849,-0.565326548421849,-0.565326548421849,-0.565326548421849,-0.565326548421849
PUTRESCINE,-1.112165435911578,17.794646974585284,-1.112165435911578,-1.112165435911578,-1.112165435911578,-1.112165435911578,-1.112165435911578,-1.112165435911578,-1.112165435911578,-1.112165435911578,-1.112165435911578,-1.112165435911578,-1.112165435911578,-1.112165435911578,-1.112165435911578,-1.112165435911578,-1.112165435911578
NITROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
