,Acer,Seum,Meus,Raer,Boea,Hyum,Meis,Brla,Teas,Afia,Chae,Beae,Deae
ILE,-1.3554177522992984e-05,0.0018592871899128884,7.030477543082094e-09,0.0011142195878985374,4.9546298349742475e-06,0.0001299441530915514,0.0327541995259894,1.02652741645185e-07,-0.03583355701896028,7.314508835822613e-07,-1.5530843829478265e-05,-4.675861500908306e-07,-3.365943673238405e-07
LEU,1.5006249574104174e-06,0.0027331264369391804,1.0340944409825546e-08,0.0016378873735926993,7.2832372861398425e-06,0.00019101610663860427,-0.004724295940507601,1.5098921636035536e-07,0.00011964810676572837,4.087838556667924e-06,1.8007189447784375e-06,1.7566462749657193e-07,2.760850203812274e-05
LYS,2.2533887695517985e-06,0.0019730153141633427,-0.0007644768242089171,0.0,8.210423326043344e-06,0.0001378925243106896,0.012024711079114741,1.7010805903935077e-07,-0.013403998000979743,8.649687621162021e-07,1.2999201231724698e-06,1.2681045249984093e-07,1.9930288107464593e-05
PHE,1.1349856301090499e-06,0.0020671782218991256,1.0951333530876917e-08,0.0012388029557850013,5.528615982309502e-06,0.00014447349758084778,-0.000834557471704296,1.1413057277994045e-07,-0.00264597656446313,8.132360321381899e-07,1.3619593064182835e-06,1.3286252966972288e-07,2.0982619336385576e-05
PRO,7.078875106949539e-07,0.001289293544203195,4.875174399166363e-09,0.0007726380998567704,3.4357103597578844e-06,9.010773515614779e-05,-0.0021691393755067035,7.118293387698557e-08,0.0,-1.0756924233822728e-06,8.494503873107472e-07,8.286600543435783e-08,1.30237163424959e-05
SER,7.155181888362041e-07,5.295329669585637,2.8951970484753097e-09,0.0016184796323074008,2.4864523299124517e-05,3.0048739935211586,-8.21341597410605,8.94800837630711e-08,-0.08839565675422241,5.126380758256343e-07,0.0,1.0040588891066814e-06,-3.7700992576467546e-05
THR,0.0,0.0012672381595021953,4.7917769080817945e-09,0.0007594209154509321,3.376937154814475e-06,0.00014019344643940432,-0.0022400950628564753,6.996523834297668e-08,5.5475899159471556e-05,4.985364695168299e-07,9.340379288041905e-07,8.144845266935163e-08,1.280092528342179e-05
TRP,5.546417674456907e-07,0.0010101831707853527,0.0,-0.0029100327367921164,2.691936836824273e-06,7.12419606393251e-05,0.0017698054546415255,0.0,4.42228000276584e-05,3.974100272725997e-07,6.655586615914818e-07,6.55026627361031e-08,1.0204300742390178e-05
TYR,8.044513579185248e-07,0.0014651677374158266,5.54020321908042e-09,0.0008780346583586056,8.638509268941606e-06,0.0001023994473841797,-0.0025357537299529236,1.2652556507664061e-07,6.41406645176476e-05,5.764027429131269e-07,9.653250088925724e-07,9.416986398235687e-08,1.4800298265724428e-05
VAL,1.2030302932672495e-06,-0.10460406061940415,8.285189946917231e-09,0.0,5.83887069518024e-06,0.0001531349733012331,0.10432325446789222,1.2097292934802955e-07,9.5920233940157e-05,8.619911620772688e-07,1.4436114963508582e-06,1.4082790459420888e-07,2.2133354599745163e-05
RIBOSE_5P,0.0,0.5755583941778984,0.0039287298666225426,0.0,2.3649268553124153e-05,-4.409354186000827,3.8279777250572065,1.3563305827560126e-07,0.001860461189368935,0.0,4.11821662714114e-09,5.086690098159022e-06,0.0
FRUCTOSE_16_DIPHOSPHATE,4.5782878956566593e-07,0.0,2.8362373465159362e-11,-0.00017606710606652833,0.15203450438269145,2.6948820515435292,-2.84719346892733,-8.859709525412865e-08,0.00045094529728713183,8.711711406367039e-07,4.9418599525693674e-09,4.820907728135985e-10,7.889547407377877e-07
FRUCTOSE_6P,-1.0728739558740233e-05,0.6481050731257962,-1.1290058102117152e-07,-0.01187571156401374,-5.197161566834719e-05,0.0,-0.6363260989656679,0.0,0.0001594728425244111,1.2248779174446793e-05,-1.2170962242431734e-05,0.0,0.0
GAP,0.0,2.051389393718162,-0.00197499899240211,0.0,0.0,0.0,-2.0494129222612716,0.0,0.0,0.0,0.0,-1.4724644887656447e-06,0.0
