,Acer,Seum,Meus,Raer,Boea,Hyum,Meis,Brla,Teas,Afia,Chae,Beae,Deae
GLY,-4.77887570325246,21.301568767439456,-4.77887570325246,-4.77887570325246,-4.77887570325246,20.792764210641476,-4.77887570325246,-4.77887570325246,-4.77887570325246,-4.77887570325246,-4.77887570325246,5.694424054443637,-4.77887570325246
ILE,8.342970666830048,-5.3335712194494675,-5.3335712194494675,-5.3335712194494675,-5.3335712194494675,-5.3335712194494675,-5.3335712194494675,-5.3335712194494675,16.22291479433815,-5.3335712194494675,8.47910368762243,4.976136353424074,4.647444253381089
LEU,-1.5023322890710027,-1.5023322890710027,-1.5023322890710027,-1.5023322890710027,-1.5023322890710027,-1.5023322890710027,18.027987468852068,-1.5023322890710027,-1.5023322890710027,-1.5023322890710027,-1.5023322890710027,-1.5023322890710027,-1.5023322890710027
LYS,-2.9447839921079115,-2.9447839921079115,14.76425367131073,-2.9447839921079115,-2.9447839921079115,-2.9447839921079115,-2.9447839921079115,-2.9447839921079115,17.62837024187626,-2.9447839921079115,-2.9447839921079115,-2.9447839921079115,-2.9447839921079115
PHE,-2.826722229905929,-2.826722229905929,-2.826722229905929,-2.826722229905929,-2.826722229905929,-2.826722229905929,14.97002533221589,-2.826722229905929,16.12391919674932,-2.826722229905929,-2.826722229905929,-2.826722229905929,-2.826722229905929
PRO,-2.2995966683082827,-2.2995966683082827,-2.2995966683082827,-2.2995966683082827,-2.2995966683082827,-2.2995966683082827,16.45233503869157,-2.2995966683082827,-2.2995966683082827,8.843228312699559,-2.2995966683082827,-2.2995966683082827,-2.2995966683082827
SER,-4.934621709259037,-4.934621709259037,-4.934621709259037,-4.934621709259037,-4.934621709259037,-4.934621709259037,22.056503693537234,-4.934621709259037,17.524802339697445,-4.934621709259037,-4.934621709259037,-4.934621709259037,9.76491105935573
THR,-1.4449322709829033,-1.4449322709829033,-1.4449322709829033,-1.4449322709829033,-1.4449322709829033,-1.4449322709829033,17.339187251794826,-1.4449322709829033,-1.4449322709829033,-1.4449322709829033,-1.4449322709829033,-1.4449322709829033,-1.4449322709829033
TRP,-1.4650588883317184,-1.4650588883317184,-1.4650588883317184,17.58070665998056,-1.4650588883317184,-1.4650588883317184,-1.4650588883317184,-1.4650588883317184,-1.4650588883317184,-1.4650588883317184,-1.4650588883317184,-1.4650588883317184,-1.4650588883317184
TYR,-1.4544686261880706,-1.4544686261880706,-1.4544686261880706,-1.4544686261880706,-1.4544686261880706,-1.4544686261880706,17.453623514256844,-1.4544686261880706,-1.4544686261880706,-1.4544686261880706,-1.4544686261880706,-1.4544686261880706,-1.4544686261880706
VAL,-1.7405987371971356,20.887184846365535,-1.7405987371971356,-1.7405987371971356,-1.7405987371971356,-1.7405987371971356,-1.7405987371971356,-1.7405987371971356,-1.7405987371971356,-1.7405987371971356,-1.7405987371971356,-1.7405987371971356,-1.7405987371971356
RIBOSE_5P,-2.0283911328246234,-2.0283911328246234,-2.0283911328246234,-2.0283911328246234,-2.0283911328246234,24.340693593895505,-2.0283911328246234,-2.0283911328246234,-2.0283911328246234,-2.0283911328246234,-2.0283911328246234,-2.0283911328246234,-2.0283911328246234
