,Acer,Phum,Meus,Seum,Meis,Psas,Teas,OL12,Tala,Bola,Hyum,Afia,Vaax,Neae,Rher,Spas,Paas
CPD_2961,4.483801657312155e-09,1.5842478578891384e-10,-1.3116238538676577e-06,1.087721608780283e-08,7.807236813591991e-09,0.0,4.9398340127661635e-08,3.1051258014627113e-10,3.017041620564075e-08,7.589506964895555e-07,2.030213255102108e-09,0.0,5.8563940013873055e-09,5.363629547669466e-10,0.0,2.6891656838953394e-09,4.383550732250119e-07
2_KETO_3_DEOXY_6_P_GLUCONATE,8.967603314624313e-11,0.0,-2.297631388623805e-09,2.1754432175605666e-10,1.5614473627183984e-10,0.0,9.879668025532328e-10,0.0,6.034083241128152e-10,0.0,4.060426510204216e-11,0.0,1.1712788002774612e-10,1.0727259095338937e-11,6.940273015840738e-12,5.378331367790679e-11,1.3708179864743137e-11
G3P,-1.3036660791637808e-06,3.1684957157782765e-09,-8.62738582975562,0.0,0.0,0.0036464849993751744,0.1689351580234157,6.210251602925422e-09,0.0,2.0278372580980972e-09,3.469892343590425e-05,0.0,8.451079529632873,1.0727259095338935e-08,0.0036771725320088556,1.4067176747012413e-05,0.0
PHOSPHO_ENOL_PYRUVATE,0.03439394175764536,0.015197768414940669,2.059347143271437,0.12554424495745278,0.0,0.0,0.0,0.021278949534705112,0.21048301957263402,0.01215728436555071,5.842463334699591,0.007901331076778284,-8.451074775533904,0.02797529583878044,0.0,0.06271041309061368,0.031622048953783295
PYRUVATE,0.0,-0.015198149119755477,0.7299174159557675,-0.12556497795129218,0.0,-0.0036466137839162773,-0.2097289487670748,-0.021278343776482696,-0.21033127830757903,-0.012157118915815434,0.0,-0.007901220345318405,-0.02318990545883218,-0.027980096894575552,0.021419982452209396,-0.06273645579025723,-0.03162428929707815
ACETYL_COA,5.0265115498008105e-08,2.6788471255417785e-09,0.0006740896212369657,1.2193771360067128e-07,8.752208046548478e-08,1.0156615699517356e-10,5.537741093172758e-07,3.480963673205051e-09,3.3822179690076927e-07,1.1366411994142938e-09,2.2759459112617315e-08,4.802309067525011e-10,6.565239567816567e-08,6.012831944903321e-09,3.89015451902947e-09,3.014656621146162e-08,7.683694508038185e-09
SUC,-0.006345691302326104,-1.0470504668615006e-07,-9.85080468226577,0.0,9.880557232710418,8.053343186252887e-11,-0.023353247972908893,5.264386424239932e-07,-9.272742760971835e-05,2.7665677199568272e-08,0.0,-3.898710784709012e-08,0.0,6.200912870475608e-06,-1.1162739680730166e-06,3.3621126592952133e-05,0.0
MAL,0.0,1.040485588350991e-06,-0.15245411963777042,0.0,-0.12804882064878567,2.2252354707402736e-07,8.781927133806514e-07,5.5202236470448205e-09,0.28046312435186055,0.0,-8.29405728046986e-07,7.615655480412851e-10,5.512086178000736e-06,0.0,0.0,3.3042572914213825e-05,0.0
FUM,0.0,0.0,11.659037765556624,8.024968313667866e-08,-11.409551167743489,0.0,3.6444997605297035e-07,7.490459261921783e-07,-0.2803837964398625,0.0,2.70695100680281e-08,-2.52932609482772e-08,0.030893617320346914,1.5072990946628463e-08,0.0,0.0,2.371006421265969e-06
CIT,0.03808669568861249,1.0128624638104556e-09,-0.09526529742333881,0.00018807822838945413,5.20482454239466e-08,6.040007389689665e-11,0.010616343551908217,-8.95561280706411e-07,2.0113610803760504e-07,-4.957987038165445e-09,1.353475503401405e-08,3.078095686299617e-07,0.046373154960601334,0.0,1.3274139868154203e-06,1.7927771225968925e-08,4.5693932882477106e-09
GLYCERATE,2.8450304409861075e-06,5.280826192963795e-10,-2.3901835898277826,3.625738695934277e-08,2.3900067990348486,-1.2211254501079291e-08,1.6466113375887214e-07,2.923317057486156e-06,0.00016554674536804602,3.379728763496828e-10,6.767377517007025e-09,1.4279354025774096e-10,1.952131333795768e-08,4.650076774841304e-06,1.1567121693067893e-09,8.963885612984463e-09,5.994978880326639e-07
PPI,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
THIAMINE_PYROPHOSPHATE,9.655119568745508e-09,3.411413720654611e-10,0.00012948176555540718,2.3422271975735428e-08,-7.500152610996695e-08,1.9509223868697625e-11,1.0637109240823142e-07,6.686370892483039e-10,6.496696289614643e-08,2.1833047812189513e-10,4.371725875986539e-09,9.224462700650068e-11,1.2610768416320664e-08,1.1549682292648254e-09,1.525441703022958e-06,5.790670105987965e-09,1.475914032104011e-09
RIBOFLAVIN,5.102815386113305e-08,1.8029620760477223e-09,0.0006843224890099372,1.2378876197702276e-07,8.885069229246219e-08,1.0310795948149401e-10,5.621805541750826e-07,3.5338056690535364e-09,3.433560977625282e-07,3.1936727386434973e-07,2.3104954739314827e-08,4.875209453633041e-10,6.664901728801051e-08,6.104108404667169e-09,2.319235782649571e-06,3.060419946366446e-08,7.800335125812865e-09
ADENOSYLCOBALAMIN,0.0,0.0,3.0726864798210404e-07,0.0,0.0,0.0,2.5242551805235095e-10,0.0,1.5417082681082427e-10,-1.3664451644702031e-06,0.0,0.0,0.0,0.0,-9.942111164397207e-06,0.0,0.0
GDP_MANNOSE,1.2187630528846007e-05,3.69797528956869e-07,0.16320822444362348,2.969484826273098e-05,-0.16350110147266805,8.912672625798129e-08,0.00013427193355674885,8.440187347095118e-07,8.215232696640346e-05,2.751995968226874e-07,5.51841739202181e-06,1.1627297200457861e-07,1.5918537833554337e-05,1.251986514065399e-06,1.0143435214137525e-06,7.3095467397502996e-06,1.8630421702724599e-06
SUCROSE,1.5543845745348802e-06,5.4920592406823454e-08,-2.5212156903369575e-05,3.770768243771647e-06,2.706508762045223e-06,-3.465999831504612e-08,1.71247579109227e-05,1.96936807722943e-06,0.0,-1.7415722039926578e-07,6.101532536157697e-06,6.302259535930543e-09,2.030216587147599e-06,1.97907203049908e-07,1.2029806560790608e-07,-1.0453599141321145e-05,2.3760845098888093e-07
HYDROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
