,Acer,Phum,Meus,Seum,Meis,Psas,Teas,OL12,Tala,Bola,Hyum,Afia,Vaax,Neae,Rher,Spas,Paas
SUC,-6.466676278591653,-8.39612246689399,8.73788717359411,6.507555597352876,0.0,0.0,5.1514984316409755,2.1008480813399384,7.131814733218409,1.644225152406623,-5.119208931673317,-2.6179490467666913,6.489490061661951,2.3367754635859903,0.0,5.811398525879573,-8.49899613604178
VAL,5.597580819209631,-8.49299402755819,8.631038293367883,-6.818101078798652,5.838431311904197,2.9036046220302563,-8.085374556099058,0.0,6.979278408934291,3.9390524909534514,5.2534774107216755,3.577877950677964,5.713564456057409,4.67540127403127,4.486294062576145,5.603121177910271,4.781890303802182
GLYCERATE,5.566294971459656,1.3969371661368992,-11.048092528854957,5.739748207030666,11.206469893137557,3.429591651944067,3.8731139613498087,1.680580092426224,6.9706719019164405,-2.97351293523752,-10.691714409542183,-2.5022946663377272,6.364385302524163,1.9141271765123928,0.0,6.024226909315362,0.0
CPD_10353,0.0,0.0,-7.9880718355745515,0.0,0.0,0.0,7.988023811535397,0.0,0.0,0.0,0.0,-4.357641279276276,0.0,4.525593638795826,0.0,0.0,0.0
PPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASN,5.330250964035014,3.87848312454162,-6.74755141232463,5.715121133925629,5.5711010594858745,2.6367348477635204,6.372315081067012,4.5476566242934116,6.157780416437086,3.684695413778165,5.196009498185159,3.593916607689203,5.446234382168002,4.408078286561392,4.218975331493464,5.1082234863620055,4.514565620024784
BUTANEDIOL,0.0,0.0,7.9880718355745515,0.0,0.0,0.0,-7.988023811535397,0.0,0.0,0.0,0.0,4.357641279276276,0.0,-4.525593638795826,0.0,0.0,0.0
ACETYL_COA,4.293760900766848,1.911268461143731,7.544825493646749,4.652252676347298,3.598691667961157,0.7485625336410475,-6.505410069187644,4.7141600125306855,-7.49951586147824,3.1006713876084104,3.01404730697025,3.4087060514436605,-5.274881325370049,2.4371339317728484,2.248886953065032,-5.3209236269291145,2.543279658768352
GLN,5.498530853853572,3.996025669165352,6.933371515652381,5.900240401142755,0.0,-3.468196449926663,-6.757663996568031,4.6069007923510625,-6.670964308469468,3.8492862227090603,5.1625483763120465,3.718861716048538,5.46833506127969,4.714401632133422,4.400255953729456,5.035055591091214,4.593202262033753
SER,5.345064113933532,3.973739167598108,-11.173988589817185,0.0,11.173996489107335,-3.3447646180588952,6.478492597216096,4.212347210737261,-6.555116392223504,3.7978567249563,0.0,3.3361415167381683,-6.190164921783448,4.435744474898244,4.025602076421327,-5.952856140075954,4.319984175708589
ETOH,5.804830477776634,0.0,10.586524977160318,6.120349913471565,0.0,0.03793663704146333,7.768963509262942,4.74972056650054,6.50379756772344,0.0,-10.587245476199964,3.2677165886533457,0.0,-0.43110356532087124,5.121051891596899,2.2593921395245555,0.0
ACET,-5.097362398522789,-8.488861447724485,9.065053722180718,0.0,0.0,-2.578590288706202,3.039783672589005,-4.660988087471019,0.0,3.1023834672237136,1.8589429159036897,-3.022870110999243,4.974969405158707,3.8467358701251397,-5.08200866302883,-5.162685266285232,-8.930967923318306
LYS,4.875403714478673,4.100257270672457,8.660843416117686,5.936917922464099,5.792897716416117,3.051484665955347,6.59411213060057,-3.511063363939215,6.3799811463511125,1.6663029311820061,5.207944013398579,3.5323569741584357,5.668030883767733,4.629868622571789,4.440761964210419,5.330019255825532,-8.669120155087722
L_ALPHA_ALANINE,6.009933082863406,4.17376448659177,-11.017350016553438,6.893431767191942,11.017246591387828,0.0,6.576404427114022,4.654485568286914,6.889346251419279,4.244996322898835,5.191144994104112,3.514844504027451,6.588693637975848,4.612351324676,0.0,5.312690670252574,4.718840042871945
ARG,5.484586740451962,4.032802324783781,9.612036273755756,6.087265284677707,-9.613015597525445,2.79077131642941,6.526651409570024,4.325038671594503,6.541673432907257,3.839004950070567,5.140483725926327,3.46491765606703,5.6005703008972105,4.562409594346837,4.37330386977417,5.262558857561367,4.668898031549797
PHOSPHO_ENOL_PYRUVATE,9.71553805619083,0.0,-11.036597602909747,9.90581744972128,-9.29999295528676,8.36945150903799,10.232791996486993,9.135474526078944,10.131074691817679,8.892375154239673,10.697169669867614,8.705258508944729,9.773863256283045,9.254218869396764,9.159558348951009,9.60453273703775,9.018237275878155
LEU,5.693576203375419,4.24177694904891,-7.099652414494649,6.078447049644239,5.934426788677422,2.999492679682989,6.735641366691353,4.534020829706078,6.521510362842598,4.0479709228668925,5.349472531973021,3.6081414541894254,5.809559891211095,4.77139505714691,4.582286853395635,5.190060792065929,4.877884482376487
THIAMINE_PYROPHOSPHATE,3.014964150002119,1.1258418001151291,6.768673376515739,3.0265024863095285,2.882642717574865,0.5607565819926492,3.683378352507421,1.495750073854751,3.4693046735334025,1.0373755097521329,2.29930322596789,0.7145149538936035,2.9824554383520248,1.7272502532381075,1.5425561860606827,2.4208445819946203,1.8319679410115324
ADENOSYLCOBALAMIN,0.0,0.0,7.323224612506955,0.0,-3.2893241995765994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLY,5.663577641769736,3.8821533312008425,11.020072820929185,5.950280059952772,-11.02011982066641,3.3478593842164592,6.310452197331313,4.17438149896658,6.690246798474802,3.627633791153687,5.221424542966136,3.3156270048705956,6.277371220683683,4.411748833923551,4.3379428955489505,5.9321280929977505,4.633925582020247
CARBON_DIOXIDE,-6.216372125059675,-8.27496256278134,-10.668847668818048,-6.586251422761599,-11.317916687315615,-3.3196215907372917,-7.728590976181498,-4.946685864477435,-6.816210898378853,-4.504339024499946,9.468145669837986,-4.136172804562705,-6.065936940173807,-5.14171998129129,-5.175695574174482,-5.901292313268006,-8.4961020102377
GAP,0.0,-8.570595279798678,8.571530233353464,0.0,0.0,-2.348065101054532,0.0,0.0,-5.860166605154135,0.0,0.0,0.0,0.0,-3.868651061453077,0.0,-4.84187061757892,0.0
TYR,5.422070276540913,0.0,9.55025390426469,5.80768165729535,-9.551030849768889,2.7283634759410518,6.464869059808343,4.263259443186431,6.250738099985827,4.1602872520486205,5.078701836857682,3.4031580476394554,5.53842276573355,4.500629043331542,4.311524310980652,5.20077685076686,4.6071170851023195
