,Acer,Phum,Meus,Seum,Meis,Psas,Teas,OL12,Tala,Bola,Hyum,Afia,Vaax,Neae,Rher,Spas,Paas
BUTANOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARBON_MONOXIDE,-0.013539004575861657,0.21662407321378874,-0.013539004575861657,-0.013539004575861657,-0.013539004575861657,-0.013539004575861657,-0.013539004575861657,-0.013539004575861657,-0.013539004575861657,-0.013539004575861657,-0.013539004575861657,-0.013539004575861657,-0.013539004575861657,-0.013539004575861657,-0.013539004575861657,-0.013539004575861657,-0.013539004575861657
CIT,-0.9323045255659483,-0.9323045255659483,14.916872409055177,-0.9323045255659483,-0.9323045255659483,-0.9323045255659483,-0.9323045255659483,-0.9323045255659483,-0.9323045255659483,-0.9323045255659483,-0.9323045255659483,-0.9323045255659483,-0.9323045255659483,-0.9323045255659483,-0.9323045255659483,-0.9323045255659483,-0.9323045255659483
RIBOSE_5P,-1.298318260829797,-1.298318260829797,11.596437517444082,-1.298318260829797,-1.298318260829797,-1.298318260829797,7.878336395002895,-1.298318260829797,-1.298318260829797,-1.298318260829797,-1.298318260829797,-1.298318260829797,-1.298318260829797,-1.298318260829797,-1.298318260829797,-1.298318260829797,-1.298318260829797
PYRUVATE,4.062329437358424,-18.30861803297649,8.39925417201706,4.50009952958048,-18.30861803297649,0.9627580309214991,5.244280282567302,2.7267297069247167,5.019419653419503,2.1668712590774746,6.322522894288278,1.7360166599735098,4.1970909535927,2.9999933516302333,2.781933816139767,3.80655435143854,-18.30861803297649
FUM,-4.754445286097553,-4.754445286097553,15.70705588264242,-4.754445286097553,-4.754445286097553,-4.754445286097553,9.23054996127954,-4.754445286097553,10.640825573915134,-4.754445286097553,-4.754445286097553,-4.754445286097553,6.628239226382201,3.7787910567959813,-4.754445286097553,6.313436446057793,-4.754445286097553
SUC,10.677837973063024,15.120552003982167,-4.212234427240327,-4.212234427240327,-4.212234427240327,-4.212234427240327,-4.212234427240327,-4.212234427240327,-4.212234427240327,-4.212234427240327,7.575179746752626,1.8158160220626272,-4.212234427240327,-4.212234427240327,-4.212234427240327,-4.212234427240327,15.357427381023472
VAL,-3.1689624866740225,16.38687895606893,-3.1689624866740225,12.530295419894376,-3.1689624866740225,-3.1689624866740225,15.44830043747302,-3.1689624866740225,-3.1689624866740225,-3.1689624866740225,-3.1689624866740225,-3.1689624866740225,-3.1689624866740225,-3.1689624866740225,-3.1689624866740225,-3.1689624866740225,-3.1689624866740225
GLYCERATE,-3.686251078612493,-3.686251078612493,21.752922084347823,-3.686251078612493,-3.686251078612493,-3.686251078612493,-3.686251078612493,-3.686251078612493,-3.686251078612493,3.160515479890389,20.932331139348975,2.0754953183752676,-3.686251078612493,-3.686251078612493,-3.686251078612493,-3.686251078612493,-3.686251078612493
CPD_10353,-1.6721797047433284,-1.6721797047433284,16.72103542561622,-1.6721797047433284,-1.6721797047433284,-1.6721797047433284,-1.6721797047433284,-1.6721797047433284,-1.6721797047433284,-1.6721797047433284,-1.6721797047433284,8.361660145533728,-1.6721797047433284,-1.6721797047433284,-1.6721797047433284,-1.6721797047433284,-1.6721797047433284
PPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASN,-0.9139300762487998,-0.9139300762487998,14.622881219980814,-0.9139300762487998,-0.9139300762487998,-0.9139300762487998,-0.9139300762487998,-0.9139300762487998,-0.9139300762487998,-0.9139300762487998,-0.9139300762487998,-0.9139300762487998,-0.9139300762487998,-0.9139300762487998,-0.9139300762487998,-0.9139300762487998,-0.9139300762487998
BUTANEDIOL,-1.694921705915462,-1.694921705915462,-1.694921705915462,-1.694921705915462,-1.694921705915462,-1.694921705915462,16.698182845007423,-1.694921705915462,-1.694921705915462,-1.694921705915462,-1.694921705915462,-1.694921705915462,-1.694921705915462,8.725642743724485,-1.694921705915462,-1.694921705915462,-1.694921705915462
ACETYL_COA,-3.3320750710513867,-3.3320750710513867,-3.3320750710513867,-3.3320750710513867,-3.3320750710513867,-3.3320750710513867,11.647185178073446,-3.3320750710513867,13.936198356260807,-3.3320750710513867,-3.3320750710513867,-3.3320750710513867,8.813788036058362,-3.3320750710513867,-3.3320750710513867,8.919804353275403,-3.3320750710513867
GLN,-2.288610399983133,-2.288610399983133,-2.288610399983133,-2.288610399983133,-2.288610399983133,5.697207045192872,13.27148598197698,-2.288610399983133,13.071852572593997,-2.288610399983133,-2.288610399983133,-2.288610399983133,-2.288610399983133,-2.288610399983133,-2.288610399983133,-2.288610399983133,-2.288610399983133
SER,-4.499101016108227,-4.499101016108227,21.229958540090383,-4.499101016108227,-4.499101016108227,3.2025041330081088,-4.499101016108227,-4.499101016108227,10.594612271466524,-4.499101016108227,-4.499101016108227,-4.499101016108227,9.754280455964993,-4.499101016108227,-4.499101016108227,9.20785679276874,-4.499101016108227
ETOH,-1.4923933089653616,-1.4923933089653616,-1.4923933089653616,-1.4923933089653616,-1.4923933089653616,-1.4923933089653616,-1.4923933089653616,-1.4923933089653616,-1.4923933089653616,-1.4923933089653616,22.885640300401324,-1.4923933089653616,-1.4923933089653616,-0.4997406659209389,-1.4923933089653616,-1.4923933089653616,-1.4923933089653616
ACET,5.909628876379484,13.718844029974788,-5.827481796047463,-5.827481796047463,-5.827481796047463,0.1099417636666491,-5.827481796047463,4.90483989278613,-5.827481796047463,-5.827481796047463,-5.827481796047463,1.1329338595966494,-5.827481796047463,-5.827481796047463,5.874275593909321,6.060040337920906,14.736831810193255
LYS,-1.649759352990774,-1.649759352990774,-1.649759352990774,-1.649759352990774,-1.649759352990774,-1.649759352990774,-1.649759352990774,6.43476280937319,-1.649759352990774,-1.649759352990774,-1.649759352990774,-1.649759352990774,-1.649759352990774,-1.649759352990774,-1.649759352990774,-1.649759352990774,18.31162748548844
L_ALPHA_ALANINE,-1.492257994847865,-1.492257994847865,23.876127917565785,-1.492257994847865,-1.492257994847865,-1.492257994847865,-1.492257994847865,-1.492257994847865,-1.492257994847865,-1.492257994847865,-1.492257994847865,-1.492257994847865,-1.492257994847865,-1.492257994847865,-1.492257994847865,-1.492257994847865,-1.492257994847865
ARG,-1.3020462596224327,-1.3020462596224327,-1.3020462596224327,-1.3020462596224327,20.83274015395891,-1.3020462596224327,-1.3020462596224327,-1.3020462596224327,-1.3020462596224327,-1.3020462596224327,-1.3020462596224327,-1.3020462596224327,-1.3020462596224327,-1.3020462596224327,-1.3020462596224327,-1.3020462596224327,-1.3020462596224327
PHOSPHO_ENOL_PYRUVATE,-2.754513544801572,-2.754513544801572,22.65819157303223,-2.754513544801572,18.65951159899136,-2.754513544801572,-2.754513544801572,-2.754513544801572,-2.754513544801572,-2.754513544801572,-2.754513544801572,-2.754513544801572,-2.754513544801572,-2.754513544801572,-2.754513544801572,-2.754513544801572,-2.754513544801572
LEU,-0.9616208126502706,-0.9616208126502706,15.385933002404292,-0.9616208126502706,-0.9616208126502706,-0.9616208126502706,-0.9616208126502706,-0.9616208126502706,-0.9616208126502706,-0.9616208126502706,-0.9616208126502706,-0.9616208126502706,-0.9616208126502706,-0.9616208126502706,-0.9616208126502706,-0.9616208126502706,-0.9616208126502706
THIAMINE_PYROPHOSPHATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADENOSYLCOBALAMIN,-0.4455264039982145,-0.4455264039982145,-0.4455264039982145,-0.4455264039982145,7.128422463971436,-0.4455264039982145,-0.4455264039982145,-0.4455264039982145,-0.4455264039982145,-0.4455264039982145,-0.4455264039982145,-0.4455264039982145,-0.4455264039982145,-0.4455264039982145,-0.4455264039982145,-0.4455264039982145,-0.4455264039982145
GLY,-1.4926331542396873,-1.4926331542396873,-1.4926331542396873,-1.4926331542396873,23.882130467835008,-1.4926331542396873,-1.4926331542396873,-1.4926331542396873,-1.4926331542396873,-1.4926331542396873,-1.4926331542396873,-1.4926331542396873,-1.4926331542396873,-1.4926331542396873,-1.4926331542396873,-1.4926331542396873,-1.4926331542396873
CARBON_DIOXIDE,0.05168730343072703,4.791766957908717,10.30389111740931,0.9033658605262822,11.798427763726087,-6.618327295022532,3.5336998873684173,-2.871873352965295,1.432867121075299,-3.890414592630483,-14.2620384842354,-4.738148642401942,-0.29470251074927845,-2.422790702964452,-2.3445590092659785,-0.6738107743041404,5.300959353094672
GAP,-3.452434956838072,16.282089972511496,-3.452434956838072,-3.452434956838072,-3.452434956838072,1.9541847422296499,-3.452434956838072,-3.452434956838072,10.041097310651367,-3.452434956838072,-3.452434956838072,-3.452434956838072,-3.452434956838072,5.455463307259377,-3.452434956838072,7.696384149405024,-3.452434956838072
TYR,-1.2936506622002426,-1.2936506622002426,-1.2936506622002426,-1.2936506622002426,20.698410595203853,-1.2936506622002426,-1.2936506622002426,-1.2936506622002426,-1.2936506622002426,-1.2936506622002426,-1.2936506622002426,-1.2936506622002426,-1.2936506622002426,-1.2936506622002426,-1.2936506622002426,-1.2936506622002426,-1.2936506622002426
HYDROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FORMATE,0.8242662605943458,1.9914061250653035,-5.6653897355759675,-5.6653897355759675,19.532458446198905,-5.6653897355759675,9.275545757339588,1.9712812259474681,1.2570042513299562,-5.6653897355759675,-5.6653897355759675,-5.6653897355759675,-5.6653897355759675,-5.6653897355759675,1.930728729508182,-5.6653897355759675,14.205816824199932
PROPANE_1_2_DIOL,-0.4680071666036376,0.10659058857928017,-0.4680071666036376,-0.4680071666036376,-0.4680071666036376,-0.4680071666036376,-0.4680071666036376,-0.4680071666036376,-0.4680071666036376,-0.4680071666036376,-0.4680071666036376,-0.4680071666036376,-0.4680071666036376,6.913516910475284,-0.4680071666036376,-0.4680071666036376,-0.4680071666036376
PRO,-0.9166423207962691,-0.9166423207962691,14.666277132740335,-0.9166423207962691,-0.9166423207962691,-0.9166423207962691,-0.9166423207962691,-0.9166423207962691,-0.9166423207962691,-0.9166423207962691,-0.9166423207962691,-0.9166423207962691,-0.9166423207962691,-0.9166423207962691,-0.9166423207962691,-0.9166423207962691,-0.9166423207962691
FRUCTOSE_16_DIPHOSPHATE,5.442141120260034,-4.53301632490621,-4.53301632490621,6.3319751323588385,-4.53301632490621,-4.53301632490621,8.834144888436233,-4.53301632490621,-4.53301632490621,1.8512365734797136,20.098111483544585,-4.53301632490621,-4.53301632490621,-4.53301632490621,-4.53301632490621,7.305570375888868,-4.53301632490621
NITROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDP_MANNOSE,-1.8094391452203915,-1.8094391452203915,-1.8094391452203915,-1.8094391452203915,20.9281573496889,-1.8094391452203915,-1.8094391452203915,6.21342982861699,-1.8094391452203915,-1.8094391452203915,-1.8094391452203915,-1.8094391452203915,-1.8094391452203915,-1.8094391452203915,-1.8094391452203915,-1.8094391452203915,-1.8094391452203915
CPD_2961,-1.1630030591650495,-1.1630030591650495,-1.1630030591650495,-1.1630030591650495,18.608048946640828,-1.1630030591650495,-1.1630030591650495,-1.1630030591650495,-1.1630030591650495,-1.1630030591650495,-1.1630030591650495,-1.1630030591650495,-1.1630030591650495,-1.1630030591650495,-1.1630030591650495,-1.1630030591650495,-1.1630030591650495
MAL,5.833495532096473,-4.1401240883094275,20.764607695064466,-4.1401240883094275,-4.1401240883094275,0.3107480770763722,14.292692735592729,-4.1401240883094275,-4.1401240883094275,-4.1401240883094275,-4.1401240883094275,-4.1401240883094275,-4.1401240883094275,-4.1401240883094275,8.47994501988307,-4.1401240883094275,-4.1401240883094275
SUCROSE,-2.6319139679010064,-2.6319139679010064,20.334610244267772,-2.6319139679010064,-2.6319139679010064,-2.6319139679010064,-2.6319139679010064,-2.6319139679010064,-2.6319139679010064,6.821589862127457,-2.6319139679010064,-2.6319139679010064,-2.6319139679010064,-2.6319139679010064,-2.6319139679010064,9.69059544421886,-2.6319139679010064
BUTYRIC_ACID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
