,Acer,Seum,Meus,Raer,Boea,Hyum,Meis,Brla,Teas,Afia,Chae,Beae,Deae
FUM,-8.894442282115228e-06,-0.016032824514391853,0.0,0.18400645366553361,-4.246791701614155e-05,0.0,0.0,0.0,-0.1358715781548017,-0.03212314909425748,-7.780079374063058e-06,7.408745411524581e-08,8.016681422746345e-05
SUC,-0.004579774327914826,-5.463140351918053,0.0,-0.00795631597137092,-0.02506388732769258,5.333508743647092,0.0,9.866650985931056e-07,0.13511582887114545,0.03211723702742596,-8.781995165845613e-06,1.3537832775777243e-07,6.17995110939358e-06
VAL,9.90105156611407e-07,0.001808394029067385,6.818788633883075e-09,0.0010813484675712168,-0.01190370976816572,0.00012603151190093863,0.08569751744316381,9.956184962938723e-08,-0.07699044545224173,7.09426769469195e-07,1.1881057315677868e-06,2.2828023148234153e-07,0.0001776414701761896
GLYCERATE,0.0,-2.126597391816222,1.1671249002935361e-11,-2.0985091249010357,-2.591129389210471e-07,2.1571942416619703e-07,4.225105259495313,7.612277320998246e-07,0.0,3.1889111269223733e-07,2.0335984262714573e-09,1.9838260216257375e-10,2.1825296235966897e-07
CPD_10353,0.006082766363618076,-4.072241463990561e-06,0.0,-10.577717805311922,0.0,10.57166042700394,0.0,0.0,-1.1839466544052517e-05,0.0,0.0,-8.99020415698068e-08,-2.6247312917878662e-05
PPI,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASN,1.243916958791106e-06,-0.7166144161805854,3.6844820086754106e-09,0.006833147335821548,-0.006261643963091174,0.00020926569222356084,0.7157787584681693,5.3797509118716295e-08,4.265639997209052e-05,3.833335081825896e-07,6.419841451916034e-07,6.267304820708382e-08,9.842857838731563e-06
BUTANEDIOL,-0.006082766363618076,0.0,0.0,10.577717262730754,0.0,-10.571660743680054,0.0,0.0,0.0,0.0,0.0,0.0,2.6247312917878662e-05
ACETYL_COA,5.699450345930895e-09,1.0380554011078774e-05,6.63363696262311e-08,6.220780024297577e-06,2.7662107753837212e-08,7.254889435798369e-07,0.00023319138088319138,5.731187384715584e-10,4.544296295413461e-07,4.08375071492966e-09,6.839222659905954e-09,6.671832405618203e-10,1.0485850292899706e-07
GLN,-1.057826710260598e-05,-0.5936569064722271,0.0,-0.007940551764530202,-5.1057088225463044e-05,-0.0012751617369747487,0.5969249798784122,-4.263535154511116e-07,-0.000797405136027459,-7.241726916838263e-06,0.007001582981180877,-1.3270827562729986e-06,-0.00018590723131692332
SER,6.404129443765027e-07,2.09981565805825,3.0534105723372923e-09,4.998456657359515,3.0328919471797018e-06,7.253166556653667e-05,-7.098383762053585,-1.4441210919238697e-06,2.566108329631539e-05,0.0,4.857208925149039e-07,5.2568723272010443e-08,1.0483360130519286e-05
ETOH,1.2015765096034793e-08,-0.0010069322668240796,-0.0012743310702700026,0.0,0.0,0.0,0.0,2.5599743137723064e-07,-1.3150908438275586e-05,0.002297194635897751,0.0,0.0,-3.0484035618663826e-06
ACET,0.0,0.02194179143287629,-0.001274352867572448,0.001986479427357708,1.810543526320113e-07,0.00041245270344584444,0.0,-2.207673466069044e-07,1.9817849055142478e-08,-0.003443789586029365,-0.01962256121493343,0.0,0.0
LYS,-0.004592601270270563,0.001623810013396262,6.856716108205466e-09,0.0015196020974925738,6.759105665577402e-06,-4.1853827740882964e-05,0.03647767729990483,8.965185727646548e-08,-0.021216420466905195,-0.013766424862596027,2.140883349533922e-06,1.0436618565217347e-07,-1.2889847055142409e-05
L_ALPHA_ALANINE,-0.002273923601334268,-4.398153273054562,5.907101564611459e-09,0.0011526427235629352,5.125487012844491e-06,0.00010900031775240607,4.3990708229375,9.119691221226082e-08,6.82752982742581e-05,6.135588007147385e-07,1.0882840616561805e-06,1.0180742253788715e-07,1.9429137494913095e-05
ARG,7.632853337366644e-07,0.0013901910095935207,7.992131052037305e-08,-0.039681788112342825,3.70458199777504e-06,9.715938148618265e-05,0.031229601132411695,7.675356411827303e-08,6.0858407460606866e-05,0.006884305435984275,9.159266303973855e-07,8.935092886621674e-08,1.4042925641129686e-05
PHOSPHO_ENOL_PYRUVATE,0.036852719280793846,3.328773464341509,5.47456427151912e-08,0.0,0.018786450088580525,0.3897996162262329,-4.075009628337092,0.0,0.13295752648918727,4.233509090633253e-08,0.008418263383798554,0.01175449141069576,0.14766700003557015
LEU,1.235028342001831e-06,0.002249388559896635,8.505558389158802e-09,0.0013479965912899872,5.994172245028904e-06,0.000157208038099422,-0.0036943463547547957,1.2419055213816774e-07,9.847150828247961e-05,8.849182948080817e-07,1.4820084937270295e-06,1.4139429503944107e-07,-0.00016858856059486375
THIAMINE_PYROPHOSPHATE,7.318936324475204e-08,1.9939373312819896e-06,7.539626855896245e-12,1.1949117078898492e-06,5.313445628107371e-09,1.3935474801136327e-07,4.4792310631593806e-05,1.1008688428298675e-10,8.728861697469575e-08,7.844227780874452e-10,1.3137045833713614e-09,1.2815516099702263e-10,2.014163052633516e-08
ADENOSYLCOBALAMIN,0.0,4.7317429239245975e-09,-1.142097007366365e-06,2.83560317058071e-09,0.0,3.3069787724678e-10,1.0629506532234257e-07,0.0,0.0,0.0,0.0,0.0,0.0
GLY,4.924704093580868e-07,-1.3957499397499469,-7.812442910904202e-09,-3.3313014795100035,2.4416236728712974e-06,6.871029304117337e-05,4.726911453889988,1.0723913952197452e-06,5.6079560615817735e-05,5.98371760497414e-07,6.474332399614121e-07,0.0,9.93103827132379e-06
CARBON_DIOXIDE,-0.001532038938132159,-0.8523989754219331,-0.0009557935603530184,-0.22968434307361915,-0.015528620961033222,-0.0006971504026648353,-2.884846050470343,-5.290899955527417e-07,-0.07450293983818206,-0.012622492566981518,-0.009825147573822485,-1.020286356942764e-06,-0.00012907353564308485
GAP,-3.644992483526843e-07,0.0,0.0,0.0,0.0,3.9774240650522485,-3.9584841493636125,0.0,0.0,0.0,-0.01892325727908021,0.0,-1.629391030637048e-05
