,Acer,Seum,Meus,Raer,Boea,Hyum,Meis,Brla,Teas,Afia,Chae,Beae,Deae
2_KETO_3_DEOXY_6_P_GLUCONATE,-0.5847683546486566,-0.5847683546486566,-0.5847683546486566,-0.5847683546486566,-0.5847683546486566,-0.5847683546486566,7.017220255783893,-0.5847683546486566,-0.5847683546486566,-0.5847683546486566,-0.5847683546486566,-0.5847683546486566,-0.5847683546486566
GLT,14.080877892117865,-5.236852566876408,-5.236852566876408,21.00195399092371,-5.236852566876408,-5.236852566876408,-5.236852566876408,-5.236852566876408,17.285693785722486,-5.236852566876408,-5.236852566876408,-5.236852566876408,-5.236852566876408
HIS,-1.9686309101440322,-1.9686309101440322,5.673988788466252,-1.9686309101440322,-1.9686309101440322,-1.9686309101440322,15.98095122311811,-1.9686309101440322,-1.9686309101440322,-1.9686309101440322,-1.9686309101440322,-1.9686309101440322,-1.9686309101440322
BUTANOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARBON_MONOXIDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIT,-2.761987541903782,23.689896069339877,-2.761987541903782,-2.761987541903782,-2.761987541903782,-2.761987541903782,-2.761987541903782,-2.761987541903782,-2.761987541903782,-2.761987541903782,-2.761987541903782,6.691966891601766,-2.761987541903782
RIBOSE_5P,-2.09955353531085,-2.09955353531085,-2.09955353531085,-2.09955353531085,-2.09955353531085,-2.09955353531085,-2.09955353531085,4.353734735429855,-2.09955353531085,-2.09955353531085,18.741354152989466,-2.09955353531085,-2.09955353531085
PYRUVATE,9.194818912119853,11.546728781682308,-12.257260692218312,14.107257545474635,-12.257260692218312,11.685728693977314,-12.257260692218312,8.10871748064941,-12.257260692218312,-12.257260692218312,-12.257260692218312,8.184583689442102,10.715729049964263
FUM,5.079581006764686,12.576546069505119,-8.175693296420501,-8.175693296420501,6.642901900543869,-8.175693296420501,-8.175693296420501,-8.175693296420501,14.713618077128332,13.27148484196018,4.945721179041312,-8.175693296420501,-8.175693296420501
SUC,11.762652546793952,18.84678187929397,-7.736598392221197,12.314968896875786,13.462430878739141,-7.736598392221197,-7.736598392221197,-7.736598392221197,-7.736598392221197,-7.736598392221197,5.505952936066707,-7.736598392221197,-7.736598392221197
VAL,-3.290441065504222,-3.290441065504222,-3.290441065504222,-3.290441065504222,17.164010244646494,-3.290441065504222,-3.290441065504222,-3.290441065504222,19.030841475900008,-3.290441065504222,-3.290441065504222,-3.290441065504222,-3.290441065504222
GLYCERATE,-4.691221396411979,20.94865832843768,-4.691221396411979,20.935362246739782,5.028193388942334,-4.691221396411979,-4.691221396411979,-4.691221396411979,-4.691221396411979,-4.691221396411979,-4.691221396411979,-4.691221396411979,-4.691221396411979
CPD_10353,-5.865986924615413,6.6080564092565925,-5.865986924615413,21.378119261230587,-5.865986924615413,-5.865986924615413,-5.865986924615413,-5.865986924615413,7.675298897036846,-5.865986924615413,-5.865986924615413,2.794997608756347,8.471423220642937
PPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASN,-3.412629470258743,21.139509663986956,-3.412629470258743,-3.412629470258743,16.39941450885921,-3.412629470258743,-3.412629470258743,-3.412629470258743,-3.412629470258743,-3.412629470258743,-3.412629470258743,-3.412629470258743,-3.412629470258743
BUTANEDIOL,16.165630478207717,-3.617430322951858,-3.617430322951858,-3.617430322951858,-3.617430322951858,23.6261030742627,-3.617430322951858,-3.617430322951858,-3.617430322951858,-3.617430322951858,-3.617430322951858,-3.617430322951858,-3.617430322951858
ACETYL_COA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLN,1.14158380640745,12.076837543927589,-12.287065222138647,7.762518756505089,2.7157253996712925,5.933609025253214,-12.287065222138647,-2.069669187445836,5.464143606388504,0.7626425640653718,-12.287065222138647,-0.9342244360295968,4.008028587672854
SER,-2.944813940292672,-2.944813940292672,-2.944813940292672,-2.944813940292672,-2.944813940292672,-2.944813940292672,23.900409669761075,8.49254367345836,-2.944813940292672,-2.944813940292672,-2.944813940292672,-2.944813940292672,-2.944813940292672
ETOH,-4.77194917085634,13.212560405829318,13.448073443613376,-4.77194917085634,-4.77194917085634,-4.77194917085634,-4.77194917085634,-4.77194917085634,8.874388785566286,-4.77194917085634,-4.77194917085634,-4.77194917085634,7.41251990269806
ACET,-5.22675117244612,-5.22675117244612,12.993288546774684,-5.22675117244612,-5.22675117244612,-5.22675117244612,-5.22675117244612,4.332519445117374,-5.22675117244612,13.987422533048527,15.72753002707451,-5.22675117244612,-5.22675117244612
LYS,12.61246511505192,-6.88958268951597,-6.88958268951597,-6.88958268951597,-6.88958268951597,7.914446871808072,-6.88958268951597,-6.88958268951597,14.142793955495765,13.710251170382941,-6.88958268951597,-6.88958268951597,6.73670440338903
L_ALPHA_ALANINE,15.324827305534823,22.892260521657608,-3.4742807115629475,-3.4742807115629475,-3.4742807115629475,-3.4742807115629475,-3.4742807115629475,-3.4742807115629475,-3.4742807115629475,-3.4742807115629475,-3.4742807115629475,-3.4742807115629475,-3.4742807115629475
ARG,-1.666037965937857,-1.666037965937857,-1.666037965937857,19.992455591254338,-1.666037965937857,-1.666037965937857,-1.666037965937857,-1.666037965937857,-1.666037965937857,-1.666037965937857,-1.666037965937857,-1.666037965937857,-1.666037965937857
PHOSPHO_ENOL_PYRUVATE,-2.0223253538877977,-2.0223253538877977,-2.0223253538877977,-2.0223253538877977,-2.0223253538877977,-2.0223253538877977,24.267904246653558,-2.0223253538877977,-2.0223253538877977,-2.0223253538877977,-2.0223253538877977,-2.0223253538877977,-2.0223253538877977
LEU,-2.729362467268704,-2.729362467268704,-2.729362467268704,-2.729362467268704,-2.729362467268704,-2.729362467268704,16.55504238785093,-2.729362467268704,-2.729362467268704,-2.729362467268704,-2.729362467268704,-2.729362467268704,13.467944752104714
THIAMINE_PYROPHOSPHATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADENOSYLCOBALAMIN,-0.8617481248423733,-0.8617481248423733,10.340977498108456,-0.8617481248423733,-0.8617481248423733,-0.8617481248423733,-0.8617481248423733,-0.8617481248423733,-0.8617481248423733,-0.8617481248423733,-0.8617481248423733,-0.8617481248423733,-0.8617481248423733
GLY,-4.4251775302587895,20.793610822859296,1.7946224565932773,21.663542023135335,-4.4251775302587895,-4.4251775302587895,-4.4251775302587895,-4.4251775302587895,-4.4251775302587895,-4.4251775302587895,-4.4251775302587895,-4.4251775302587895,-4.4251775302587895
