,Acer,Phum,Meus,Seum,Meis,Psas,Teas,OL12,Tala,Bola,Hyum,Afia,Vaax,Neae,Rher,Spas,Paas
L_ALPHA_ALANINE,1.593527835715168e-05,2.3236053772967707e-07,-1.620977595641293,0.00012185930795601437,1.6205916134970606,0.0,5.872611992656639e-05,7.02915210477615e-07,0.00012071832229491914,2.737780417249921e-07,2.4186286508122364e-06,5.0949362984394366e-08,6.041162553669781e-05,6.379222016270917e-07,0.0,3.1997463478318466e-06,8.151898077503099e-07
ARG,4.753487029383568e-06,1.6795349614815582e-07,0.06374751640587736,1.9041095234564344e-05,-0.06389142774278612,9.604939840765091e-09,5.236948175149175e-05,3.291888524503855e-07,5.4212608440872685e-05,1.0749023753481977e-07,2.1523236558138865e-06,4.541462535846134e-08,6.208636120011189e-06,5.686233565591965e-07,3.6788533796292063e-07,2.850909825017258e-06,7.266340057353815e-07
PHOSPHO_ENOL_PYRUVATE,0.08090307929552845,0.0,-1.6944337712437,0.12538467119354235,-0.03107563063659784,0.0036465191859308436,0.26620670638573035,0.02127656534233802,0.21062100829911218,0.01215632071651208,0.7755265414339405,0.007901062620102511,0.09253163838464978,0.02796699887158438,0.022489787109694622,0.06265557683762599,0.01624292620400978
LEU,7.691345483984108e-06,2.717559459262856e-07,-0.00019592027229237336,1.865836922086165e-05,1.3392241717625728e-05,1.554120379661323e-08,8.473606312125739e-05,5.326416540155199e-07,5.175320234220185e-05,1.7392380539282283e-07,3.482551804156929e-06,6.316279983790713e-08,1.0045838999489447e-05,9.200569305280329e-07,5.95254223956936e-07,2.4125981148776186e-06,1.175724924455482e-06
THIAMINE_PYROPHOSPHATE,1.6105394145252576e-08,1.9252346424517412e-10,9.14324376010426e-05,1.6539436357775606e-08,1.1871355259116754e-08,4.1072907087090665e-11,7.511303408207352e-08,4.721523426731285e-10,4.587586333605643e-08,1.541721935259195e-10,3.0870567114251887e-09,6.513775176470098e-11,1.4942731754634537e-08,8.155709037521142e-10,5.276543323424595e-10,4.089032002791201e-09,1.0422040282352157e-09
ADENOSYLCOBALAMIN,0.0,0.0,0.00032783218448753843,0.0,-3.030596087817664e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLY,7.178003986025066e-06,1.1871985436963388e-07,1.631172220618895,1.389013826207915e-05,-1.6313487570876832,3.46809819439754e-08,3.1833103447762704e-05,2.3269091456448243e-07,7.632621135142508e-05,6.606301801287829e-08,2.593277132057991e-06,3.219911830865274e-08,2.9498367854264096e-05,4.019379389538326e-07,3.391172997653354e-07,1.3321544534208367e-05,6.704130945807783e-07
CARBON_DIOXIDE,-2.563296573108358e-05,-0.002933523395834688,-0.7265653200301194,-6.007285961215032e-05,-3.2384983718459983,-3.2496791877448087e-08,-0.0008337156690424849,-1.377551836198295e-06,-0.0001020088444201991,-4.974534222454703e-07,0.0457691308623145,-2.1309244810779915e-07,-1.8128570623324745e-05,-2.1584591969750984e-06,-2.334101146637682e-06,-1.2408485109800355e-05,-0.004881226996920352
GAP,0.0,-0.005794584152895442,0.005807072229728301,0.0,0.0,-3.4557246262360766e-09,0.0,0.0,-1.1287376242151813e-05,0.0,0.0,0.0,0.0,-1.1508514950852769e-07,0.0,-1.0821597153560332e-06,0.0
TYR,4.1161920448387e-06,0.0,0.05529436816842525,1.0002486566502052e-05,-0.055393377397138184,8.317215702771917e-09,4.542510152583187e-05,2.8553723549698676e-07,2.774373016737049e-05,2.2526007313263265e-07,1.8669178558180106e-06,3.939248391754347e-08,5.380820497891145e-06,4.932218696421419e-07,3.191024288941835e-07,2.4728690052143122e-06,6.302797426806955e-07
