Sample,Exchanged Metanol,N Open
CIR_19,0.36971027138352514,0
CIR_19,0.36971027138352514,0
CIR_19,1.0,4
CIR_19,0.9999983728296935,6
CIR_19,0.9999983728296935,6
CIR_19,0.9995121430279845,5
CIR_19,0.9995121430279845,5
CIR_19,0.9995121430279845,5
CIR_19,0.9995121430279845,5
CIR_19,0.971883205056818,9
CIR_19,1.0,10
CIR_19,0.9999995611605389,15
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,0.9999996995008009,10
CIR_19,0.9999996995008009,10
CIR_19,0.9999996995008009,10
CIR_19,0.9999996995008009,10
CIR_19,0.9999996995008009,10
CIR_19,0.9999997247830563,11
CIR_19,0.9999997247830563,11
CIR_19,1.0,10
CIR_19,0.9999996823432137,18
CIR_19,1.0,12
CIR_19,1.0,10
CIR_19,1.0,14
CIR_19,1.0,18
CIR_19,1.0,18
CIR_19,0.9999996808524546,17
CIR_19,1.0,12
CIR_19,0.999999562663284,12
CIR_19,0.9999952655220818,15
CIR_19,1.0,11
CIR_19,1.0,12
CIR_19,1.0,14
CIR_19,1.0,13
CIR_19,0.9927338983333772,14
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,10
CIR_19,0.9999996625816076,17
CIR_19,0.9999997283909867,14
CIR_19,0.9999997283909867,14
CIR_19,0.9999997283909867,14
CIR_19,0.9999997283909867,14
CIR_19,0.997163338544399,10
CIR_19,0.997163338544399,10
CIR_19,0.997163338544399,10
CIR_19,0.997163338544399,10
CIR_19,0.997163338544399,10
CIR_19,0.997163338544399,10
CIR_19,0.997163338544399,10
CIR_19,0.997163338544399,10
CIR_19,0.997163338544399,10
CIR_19,0.997163338544399,10
CIR_19,0.997163338544399,10
CIR_19,0.997163338544399,10
CIR_19,0.997163338544399,10
CIR_19,0.997163338544399,10
CIR_19,0.997163338544399,10
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,9
CIR_19,0.9999996804104009,10
CIR_19,1.0,17
CIR_19,0.999999680500721,15
CIR_19,0.99999973516562,14
CIR_19,1.0,16
CIR_19,1.0,16
CIR_19,1.0,18
CIR_19,1.0,17
CIR_19,1.0,17
CIR_19,1.0,17
CIR_19,1.0,10
CIR_19,1.0,14
CIR_19,1.0,15
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,11
CIR_19,1.0,16
CIR_19,0.9620824030331593,8
CIR_19,1.0,9
CIR_19,1.0,11
CIR_19,1.0,15
CIR_19,1.0,17
CIR_19,1.0,16
CIR_19,1.0,11
CIR_19,1.0,15
CIR_19,0.9999995325314416,14
CIR_19,0.9999955051357529,13
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,0.9726426534976444,14
CIR_19,1.0,11
CIR_19,1.0,15
CIR_19,1.0,16
CIR_19,0.9995925700233445,12
CIR_19,0.9999997250767773,14
CIR_19,1.0,8
CIR_19,1.0,19
CIR_19,0.8289831307910808,7
CIR_19,1.0,13
CIR_19,0.9587635124286137,12
CIR_19,0.9587635124286137,12
CIR_19,0.9587635124286137,12
CIR_19,0.9587635124286137,12
CIR_19,0.9587635124286137,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,9
CIR_19,1.0,11
CIR_19,1.0,17
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,1.0,17
CIR_19,1.0,15
CIR_19,1.0,14
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,0.9999995838896696,17
CIR_19,0.9999995838896696,17
CIR_19,0.9999995838896696,17
CIR_19,0.9999995838896696,17
CIR_19,0.9999995838896696,17
CIR_19,1.0,14
CIR_19,0.7913781292470551,13
CIR_19,0.8836666446569028,11
CIR_19,0.8836666446569028,11
CIR_19,0.8836666446569028,11
CIR_19,0.8836666446569028,11
CIR_19,1.0,18
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,0.9242916604001915,11
CIR_19,1.0,17
CIR_19,0.9999996810624265,15
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,14
CIR_19,1.0,13
CIR_19,0.9999996221738078,15
CIR_19,1.0,15
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,0.8989534513865874,10
CIR_19,1.0,13
CIR_19,1.0,17
CIR_19,1.0,15
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,0.9999997682464736,12
CIR_19,0.9999997682464736,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,0.9999949124985155,19
CIR_19,1.0,8
CIR_19,1.0,8
CIR_19,1.0,8
CIR_19,1.0,8
CIR_19,1.0,8
CIR_19,1.0,8
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,11
CIR_19,0.9970009528588915,7
CIR_19,0.9970009528588915,7
CIR_19,1.0,8
CIR_19,1.0,8
CIR_19,1.0,8
CIR_19,1.0,8
CIR_19,1.0,8
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,8
CIR_19,1.0,8
CIR_19,1.0,8
CIR_19,1.0,8
CIR_19,1.0,8
CIR_19,1.0,8
CIR_19,1.0,8
CIR_19,1.0,8
CIR_19,1.0,8
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,0.998735553763482,11
CIR_19,0.9999995320222373,12
CIR_19,1.0,16
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,0.9998656747882761,9
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,1.0,9
CIR_19,0.9993758193039038,8
CIR_19,0.9351442735724153,10
CIR_19,0.9995138484458481,11
CIR_19,0.9995138484458481,11
CIR_19,0.9999996367462911,14
CIR_19,1.0,12
CIR_19,0.9999996326159847,19
CIR_19,0.9999996811595997,19
CIR_19,1.0,16
CIR_19,0.999999635889913,16
CIR_19,1.0,18
CIR_19,1.0,20
CIR_19,1.0,18
CIR_19,1.0,19
CIR_19,1.0,18
CIR_19,1.0,18
CIR_19,0.9987148026909723,17
CIR_19,0.9987166057022978,17
CIR_19,1.0,17
CIR_19,1.0,18
CIR_19,1.0,19
CIR_19,1.0,19
CIR_19,1.0,19
CIR_19,1.0,17
CIR_19,0.9986177665711673,20
CIR_19,0.9988790986972185,20
CIR_19,0.8697454560790839,19
CIR_19,0.9638237339119107,16
CIR_19,1.0,20
CIR_19,1.0,17
CIR_19,0.838727850478016,13
CIR_19,0.9255367376971649,14
CIR_19,0.9999954877670485,16
CIR_19,1.0,17
CIR_19,0.8879383656761902,16
CIR_19,0.9999996903510369,14
CIR_19,0.9999996903510369,14
CIR_19,0.9999996903510369,14
CIR_19,0.9992087866666604,16
CIR_19,0.9995012067871616,16
CIR_19,0.999999635527133,16
CIR_19,0.9820677067610952,14
CIR_19,0.8210294702595059,14
CIR_19,1.0,13
CIR_19,0.7950965662232825,12
CIR_19,1.0,12
CIR_19,1.0,13
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,1.0,13
CIR_19,1.0,16
CIR_19,1.0,17
CIR_19,1.0,17
CIR_19,1.0,16
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,11
CIR_19,1.0,15
CIR_19,1.0,17
CIR_19,1.0,16
CIR_19,1.0,17
CIR_19,1.0,15
