Sample,Exchanged Metanol,N Open
My_20,0.49870313410705236,10
My_20,0.49870313410705236,10
My_20,0.49870313410705236,10
My_20,0.49870313410705236,10
My_20,0.49870313410705236,10
My_20,0.9145821698099454,12
My_20,0.7366774758922369,14
My_20,0.7096451574524056,14
My_20,0.645633613623317,13
My_20,0.8498513641344646,14
My_20,0.6191018942402022,16
My_20,0.5526628572142875,16
My_20,0.5567711358045814,10
My_20,0.5858777234096759,9
My_20,0.774402392713365,15
My_20,0.861131998587537,14
My_20,0.5827010268441726,13
My_20,0.5827010268441726,13
My_20,0.5827010268441726,13
My_20,0.5827010268441726,13
My_20,0.5827010268441726,13
My_20,0.7206491828569062,14
My_20,0.6705925270511811,12
My_20,0.6705925270511811,12
My_20,0.6705925270511811,12
My_20,0.8067564462779335,12
My_20,0.5501281745345266,17
My_20,0.5842472629270508,13
My_20,0.6080120010175875,14
My_20,0.6222275923280557,13
My_20,0.7429177801004462,15
My_20,0.7334121599528421,15
My_20,0.5827540576784003,13
My_20,0.381555076156474,12
My_20,0.381555076156474,12
My_20,0.381555076156474,12
My_20,0.381555076156474,12
My_20,0.381555076156474,12
My_20,0.6501207711521828,14
My_20,0.5673336779532739,17
My_20,0.7147802528406563,15
My_20,0.6659059785219508,14
My_20,0.7650607378657008,13
My_20,0.6373444132766636,14
My_20,0.8016402902816346,14
My_20,0.6429020592069843,13
My_20,0.6700950193044258,13
My_20,0.6309461699150094,14
My_20,0.9990521468548118,11
My_20,0.8622712718146952,12
My_20,0.44215232766531964,14
My_20,0.39119038257226085,16
My_20,0.7035148806547984,12
My_20,0.7035148806547984,12
My_20,0.7035148806547984,12
My_20,0.7035148806547984,12
My_20,0.7035148806547984,12
My_20,0.7307021032288564,16
My_20,0.9781752173413341,8
My_20,0.6137252379171587,14
My_20,0.5741789811096704,15
My_20,0.7350862838113037,18
My_20,0.599674987906547,13
My_20,0.656168224691233,13
My_20,0.6920960480687363,11
My_20,0.5682654955310591,13
My_20,0.5601683176995368,13
My_20,0.7955535481669737,17
My_20,0.8131095939157309,16
My_20,0.8399717542452265,12
My_20,0.5551728070067152,10
My_20,0.66901005249344,16
My_20,0.5859771069718538,14
My_20,0.6948852369773488,12
My_20,0.730105971613201,11
My_20,0.7539660864292309,14
My_20,0.6249229472538124,20
My_20,0.8141421276023036,17
My_20,0.5988110481728194,13
My_20,0.6962389851164339,17
My_20,0.9002064165267711,17
My_20,0.6313531908714188,16
My_20,0.7162752091982316,13
My_20,0.6833683231399444,11
My_20,0.9868673718601121,14
My_20,0.7283425190147605,10
My_20,0.917078019289485,17
My_20,0.7273741612471142,10
My_20,0.6112262577883262,10
My_20,0.6112262577883262,10
My_20,0.7536874040354168,13
My_20,0.8351341444625164,12
My_20,0.807054398277436,13
My_20,0.685820602554468,16
My_20,0.5974059418766919,13
My_20,0.7624967580913433,13
My_20,0.9529232776292491,12
My_20,0.7203770316699677,16
My_20,0.8575803445446161,8
My_20,0.5826239922034727,15
My_20,0.6342981628833504,13
My_20,0.5459956016372868,13
My_20,0.7116152935243255,9
My_20,0.7044508672499982,12
My_20,0.5765658769716011,14
My_20,0.7188687117538718,12
My_20,0.5988918881574685,17
My_20,0.5833561553681889,15
My_20,0.5833561553681889,15
My_20,0.6465046531010868,15
My_20,0.8060542447954159,16
My_20,0.9824431472079931,16
My_20,0.6810253336352459,11
My_20,0.7039555693527053,9
My_20,0.6439688572799429,15
My_20,0.4626463916049002,13
My_20,0.4626463916049002,13
My_20,0.769552481042529,12
My_20,0.6849357623262519,13
My_20,0.8188930655434056,13
My_20,0.5807787298298162,17
My_20,0.8893481034912232,8
My_20,0.738769356861958,17
My_20,0.7113692118214925,16
My_20,0.7377492682155048,12
My_20,0.7113706696205653,11
My_20,0.8004630666121652,14
My_20,0.6261076471694921,8
My_20,0.6261076471694921,8
My_20,0.6378462799707824,12
My_20,0.9970446083288972,15
My_20,0.713152859122097,11
My_20,0.7049515597562287,13
My_20,0.7650941377853561,14
My_20,0.8100625722264314,15
My_20,0.6187140511083477,12
My_20,0.630749250642886,12
My_20,0.7790202637899367,14
My_20,0.7361861002439243,11
My_20,0.7967733339025861,13
My_20,0.7967733339025861,13
My_20,0.7967733339025861,13
My_20,0.7967733339025861,13
My_20,0.8255052317011886,13
My_20,0.43883069219336623,13
My_20,0.8471698976743668,18
My_20,0.6520573332609102,9
My_20,0.8369139015919937,15
My_20,0.9981840381024114,13
My_20,0.6620761708965476,11
My_20,0.6186353788906158,13
My_20,0.5922442337884778,17
My_20,0.734504666447049,15
My_20,0.5700025986442748,17
My_20,0.6666019304095752,15
My_20,0.6084316703610736,16
My_20,0.5505922456647645,14
My_20,0.6364521234965916,18
My_20,0.55005595489239,20
My_20,0.6405878586257842,19
My_20,0.8378846585345193,15
My_20,0.5801894619379473,18
My_20,0.8543020109110661,8
My_20,0.9447927074876409,11
My_20,0.6513065392622025,10
My_20,0.6513065392622025,10
My_20,0.5885451477104198,17
My_20,0.7973145955480699,15
My_20,0.587235144899503,10
My_20,0.557050421101947,11
My_20,0.557050421101947,11
My_20,0.7158526540269824,15
My_20,0.6146471062296978,14
My_20,0.6461389178457694,13
My_20,0.6493056543478792,17
My_20,1.0,14
My_20,1.0,14
My_20,0.5820817337756895,14
My_20,0.5820817337756895,14
My_20,0.5820817337756895,14
My_20,0.5820817337756895,14
My_20,0.5820817337756895,14
My_20,0.6802045791769791,13
My_20,0.7178035624691996,15
My_20,0.7792848285437644,13
My_20,0.5608605154779256,16
My_20,0.5605845825433371,11
My_20,0.7079191844365109,13
My_20,0.5152968623041029,13
My_20,0.5152968623041029,13
My_20,0.5152968623041029,13
My_20,0.5838192145182389,14
My_20,0.7084108200366304,10
My_20,0.7983388480061465,20
My_20,0.6993965295921447,19
My_20,0.6664700318855425,11
My_20,0.6096124740983161,11
My_20,0.7042736039039462,14
My_20,0.7015035534162938,16
My_20,0.7729852601391128,13
My_20,0.8344567582550808,13
My_20,0.9927350237448286,15
My_20,0.6112516803405406,15
My_20,0.8278058707532048,14
My_20,0.5835886195006961,13
My_20,0.6074249680070917,16
My_20,0.5408855830846061,14
My_20,0.6201304244579786,13
My_20,0.8684439641201285,14
My_20,0.8288402297225328,9
My_20,0.5848611183244692,12
My_20,0.671948379644506,12
My_20,0.7023312307583676,13
My_20,0.5681949779629349,12
My_20,0.5882608038820096,13
My_20,0.5218404667094363,9
My_20,0.5218404667094363,9
My_20,0.5218404667094363,9
My_20,0.7209492581921426,10
My_20,0.5257525884064956,10
My_20,0.7182833390093611,15
My_20,0.6252489247339096,14
My_20,0.6252489247339096,14
My_20,0.6252489247339096,14
My_20,0.6252489247339096,14
My_20,0.6252489247339096,14
My_20,0.6252489247339096,14
My_20,0.8133995182734083,10
My_20,0.8133995182734083,10
My_20,0.8206670704625711,14
My_20,0.6191561035379333,12
My_20,0.5896687026015524,16
My_20,0.7372233191106214,16
My_20,0.861183733696363,16
My_20,0.6426581419331928,14
My_20,0.9418538860007112,13
My_20,0.561754148692356,13
My_20,0.8040596575331825,12
My_20,0.6248701594123061,18
My_20,0.6322985620041354,19
My_20,0.6955632991674572,17
My_20,0.6345135257170277,18
My_20,0.5420986504847125,18
My_20,1.0,9
My_20,1.0,9
My_20,1.0,9
My_20,0.457315821882092,8
My_20,0.4577991045762788,8
My_20,0.4577991045762788,8
My_20,0.457315821882092,8
My_20,0.7515677145732138,7
My_20,0.6567174302329706,15
My_20,0.7254922384447962,15
My_20,0.9757832406493991,15
My_20,0.9931134600127843,11
My_20,0.6746185922606243,13
My_20,0.9080203232985031,13
My_20,0.8166307587575536,12
My_20,0.44669375750909146,14
My_20,0.6558058701253375,12
My_20,0.8900517233768546,14
My_20,0.7166897247195356,15
My_20,0.5275418061213012,16
My_20,0.9020521905262108,18
My_20,0.6061815327315044,20
My_20,0.520000762090599,18
My_20,0.6809542578674231,15
My_20,0.6809542578674231,15
My_20,0.7083498173708836,17
My_20,0.5745725654487451,17
My_20,0.642432823418335,16
My_20,0.642432823418335,16
My_20,0.7211376978169248,17
My_20,0.6280732965522146,18
My_20,0.6772336806424469,19
My_20,0.6389163972579298,17
My_20,0.9167924606958624,16
My_20,0.5498960320345656,15
My_20,0.7307309615679418,15
My_20,0.6426263158075944,13
My_20,0.8493329724937168,11
My_20,0.7538631815890633,12
My_20,0.5713819989265245,10
My_20,0.7260702805757101,14
My_20,0.7127762032418669,11
My_20,0.898215864548562,14
My_20,0.652291701996116,14
My_20,0.6546057983841869,15
My_20,0.679194986436573,14
My_20,0.7034209257754324,11
My_20,0.9972340174755525,13
My_20,0.7801419491807299,15
My_20,0.6981262612827737,13
My_20,0.5921773129251026,14
My_20,0.8177355752617653,11
My_20,0.6912136217863262,11
My_20,0.7569073611496415,11
My_20,0.8601396093305508,7
My_20,0.9646045582223753,10
My_20,0.8600604914575889,10
My_20,0.76165986890752,9
My_20,0.9600557831344781,13
My_20,0.9600557831344781,13
My_20,0.8725464576287344,13
My_20,0.8865475873773688,15
My_20,0.5969009334564293,13
My_20,0.5751856470288226,11
My_20,0.6488564541634285,9
My_20,0.6488564541634285,9
My_20,0.6727098971755857,10
My_20,0.5815781495112996,9
My_20,0.6875958679814812,9
My_20,0.656748328005005,10
My_20,0.6665357818646465,11
My_20,0.777874819985864,12
My_20,0.6914235807395461,16
My_20,0.7565289681470025,14
My_20,0.6916981521660509,9
My_20,0.6916981521660509,9
My_20,0.6916981521660509,9
My_20,0.8132523819374968,14
My_20,0.8059095650331726,13
My_20,0.838532568208661,14
My_20,0.6078091009380115,13
My_20,0.5875821949205984,7
My_20,0.5486404328995312,8
My_20,0.7569122174567877,8
My_20,0.7347495521869987,8
My_20,0.7201347608259424,9
My_20,0.6708540376885447,10
My_20,0.8685689431941779,10
My_20,0.9110210308564418,11
My_20,0.9615549081567837,12
My_20,0.6306421854282362,12
My_20,0.7256055929160629,15
My_20,0.5504564209241273,17
My_20,0.6054991473381582,18
My_20,0.5345153849989457,18
My_20,0.6407799513858616,15
My_20,0.7112564583702065,16
My_20,0.7112564583702065,16
My_20,0.6236427618792956,19
My_20,0.6597433505680763,19
My_20,0.6597433505680763,19
My_20,0.6691921212569454,19
My_20,0.5376986406373279,16
My_20,0.5376986406373279,16
My_20,0.5635579900519615,19
My_20,0.9121457724566933,18
My_20,0.6381976254095497,15
My_20,0.8237374713309729,13
My_20,0.7018149595203358,10
My_20,0.7051952086448842,8
My_20,0.7051952086448842,8
My_20,0.8690807911808791,12
My_20,0.682278485987977,12
My_20,0.3625476689246657,14
My_20,0.4751829560303823,15
My_20,0.4751829560303823,15
My_20,0.7225786078223785,13
My_20,0.7225786078223785,13
My_20,0.6099751784344196,14
My_20,0.6355484584242105,14
My_20,0.66036249630869,13
My_20,0.6674135758891226,14
My_20,0.6674135758891226,14
My_20,0.6674135758891226,14
My_20,0.7279945984276884,12
My_20,0.5677025772876404,14
My_20,0.6286568114184722,14
My_20,0.6843664601610953,10
My_20,0.8388282397056068,11
My_20,0.9062517821980438,12
My_20,0.9411573947391119,14
My_20,0.6750721973701973,12
My_20,0.7120661695330438,13
My_20,0.6286138566827345,13
My_20,0.5677848157571921,15
My_20,0.7948641727501632,14
My_20,0.929643101422341,14
My_20,0.7279078106447318,13
My_20,0.816007928930743,11
My_20,0.7797040694353525,13
My_20,0.6240994956500193,15
My_20,0.740434771500477,16
My_20,0.6574624078275584,14
My_20,0.740434771500477,16
My_20,0.6872723898461364,15
My_20,0.6766470340378645,15
My_20,0.7438719071853443,18
My_20,0.828573538581957,13
My_20,0.828573538581957,13
My_20,0.571845986604363,14
My_20,0.6077712383917057,18
My_20,0.6198912097525748,16
My_20,0.734577659944995,17
My_20,0.626472289452625,16
My_20,0.6404177940551087,14
My_20,0.7574013456623723,11
My_20,0.6714749237585738,12
My_20,0.6371193995808994,11
My_20,0.6543717225276664,13
My_20,0.7878776712681049,13
My_20,0.8966580953075559,13
My_20,0.7239482400624206,15
My_20,0.9585272884528593,14
My_20,0.7081883781400773,16
My_20,0.6780819365466492,12
My_20,0.7790286586953861,13
My_20,0.6440186616322731,17
My_20,0.6720612133564409,12
My_20,0.7169853433380698,12
My_20,0.596234313950157,14
My_20,0.7308061176906805,13
My_20,0.7308061176906805,13
My_20,0.6705188912155055,13
My_20,0.5934942802262752,13
My_20,0.5934942802262752,13
My_20,0.4282249294819964,14
My_20,0.8033248455581047,15
My_20,0.6564783164106331,12
My_20,0.6658449287311711,13
My_20,0.6564783164106331,12
My_20,0.7024646285191832,15
My_20,0.7024646285191832,15
My_20,0.7372969730882232,14
My_20,0.7696175621700728,13
My_20,0.6529387246184877,16
My_20,0.6529387246184877,16
My_20,0.6529387246184877,16
My_20,0.5207110500212488,15
My_20,0.6478873858545835,14
My_20,0.8020655079926284,14
My_20,0.8020655079926284,14
My_20,0.5344901194904192,16
My_20,0.7995295535381266,13
My_20,0.655044697224859,13
My_20,0.6462693025910466,12
My_20,0.5438965717371392,15
My_20,0.648833309914595,16
My_20,0.6173195969208725,9
My_20,0.6282452294845604,9
My_20,0.5257121161400554,9
My_20,0.36112167390619127,10
My_20,0.3783211720579161,10
My_20,0.32891340094099697,11
My_20,0.5286690836986635,9
My_20,0.6341887544424605,9
My_20,0.5676996430034795,10
My_20,0.8935648714861758,11
My_20,0.558088856364434,10
My_20,0.6514209067382496,11
My_20,0.7111970322160028,12
My_20,0.6028652759091441,14
My_20,0.636169741942993,15
My_20,0.7314217752485741,16
My_20,0.8601190652501464,11
My_20,0.7916989255106619,13
My_20,0.7032186346250661,13
My_20,0.6551505653771823,13
My_20,0.6551505653771823,13
My_20,0.7418860597577561,14
My_20,0.6502931332241714,14
My_20,0.6502931332241714,14
My_20,0.5607386352586005,14
My_20,0.7214455868552836,15
My_20,0.5629974162695051,13
My_20,0.7667311684736584,12
My_20,0.9251030002534143,15
My_20,0.7077187385579193,15
My_20,0.6981665980318914,12
My_20,0.6021978187234924,13
My_20,0.5655503321394882,10
My_20,0.7736175992152436,7
My_20,0.6794265984082163,10
My_20,0.7806080960800269,9
My_20,0.6794265984082163,10
My_20,0.5292524458766957,12
My_20,0.6528708283608173,13
My_20,0.4657539328046806,11
My_20,0.8654773876860197,10
My_20,0.66118404424204,13
My_20,0.7370999749453677,15
My_20,0.6463767747474245,15
My_20,0.662127323391855,16
My_20,0.7044403533593214,14
My_20,0.8249268592660132,14
My_20,0.6750532463022989,13
My_20,0.6936198781683058,15
My_20,1.0,17
My_20,0.5337565953037118,16
My_20,0.631102667471371,17
My_20,0.6972545017131455,14
My_20,0.6972545017131455,14
My_20,0.8126470466557437,15
My_20,0.7366270087828871,12
My_20,0.7110626902574935,13
My_20,0.8802269314868577,14
My_20,0.6920648474650918,14
My_20,0.6199540237959565,12
My_20,0.8923183445017681,9
My_20,0.8543716513156031,7
My_20,0.9849763064743748,11
My_20,0.6389002439322541,10
My_20,0.6903873122854159,16
My_20,1.0,12
My_20,0.5550099011886438,13
My_20,0.5550099011886438,13
My_20,0.8515406578603592,18
My_20,0.8515406578603592,18
My_20,0.635575781368913,16
My_20,0.6899524942420823,12
My_20,0.6274113570864852,14
My_20,0.7816946026541117,17
My_20,0.6563169933940303,17
My_20,0.7805436777733998,17
My_20,0.7805436777733998,17
My_20,0.6603626471464682,15
My_20,0.5531650926588539,15
My_20,0.7787485056325255,17
