Sample,Exchanged Metanol,N Open
CIR_19,0.9951073927523592,11
CIR_19,0.9999996378618806,17
CIR_19,1.0,18
CIR_19,1.0,9
CIR_19,1.0,13
CIR_19,1.0,15
CIR_19,0.9999995479900318,10
CIR_19,0.9610942048340755,10
CIR_19,0.9610942048340755,10
CIR_19,1.0,9
CIR_19,0.9999984693430852,10
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,16
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,16
CIR_19,1.0,15
CIR_19,1.0,13
CIR_19,1.0,12
CIR_19,1.0,18
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,9
CIR_19,1.0,17
CIR_19,1.0,11
CIR_19,0.9992129045074729,11
CIR_19,1.0,15
CIR_19,0.999999517978486,14
CIR_19,1.0,15
CIR_19,0.9999979368508657,11
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,12
CIR_19,0.99573649503271,13
CIR_19,0.8966350327274367,16
CIR_19,0.9987129806084526,15
CIR_19,1.0,13
CIR_19,1.0,11
CIR_19,1.0,16
CIR_19,1.0,12
CIR_19,1.0,16
CIR_19,1.0,12
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,15
CIR_19,1.0,16
CIR_19,0.999222622214957,15
CIR_19,1.0,11
CIR_19,0.9992312382653384,13
CIR_19,0.9992312382653384,13
CIR_19,1.0,15
CIR_19,1.0,10
CIR_19,1.0,16
CIR_19,1.0,16
CIR_19,1.0,13
CIR_19,1.0,12
CIR_19,1.0,9
CIR_19,1.0,13
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,0.9995490085256453,13
CIR_19,0.9999996620603013,14
CIR_19,1.0,15
CIR_19,0.9999995772411189,13
CIR_19,1.0,15
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,0.9999997195841918,12
CIR_19,1.0,15
CIR_19,1.0,14
CIR_19,1.0,12
CIR_19,0.999999621496613,16
CIR_19,1.0,17
CIR_19,1.0,10
CIR_19,1.0,17
CIR_19,1.0,14
CIR_19,1.0,13
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,11
CIR_19,1.0,9
CIR_19,1.0,8
CIR_19,1.0,14
CIR_19,1.0,10
CIR_19,1.0,17
CIR_19,0.9999980858449287,17
CIR_19,1.0,10
CIR_19,1.0,12
CIR_19,0.9965987612575335,12
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,14
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,0.9999996215523222,17
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,14
CIR_19,1.0,16
CIR_19,1.0,15
CIR_19,1.0,14
CIR_19,0.9050374533849022,14
CIR_19,1.0,13
CIR_19,1.0,12
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,17
CIR_19,1.0,15
CIR_19,1.0,17
CIR_19,1.0,11
CIR_19,1.0,13
CIR_19,1.0,15
CIR_19,1.0,16
CIR_19,1.0,12
CIR_19,1.0,13
CIR_19,1.0,11
CIR_19,1.0,18
CIR_19,1.0,10
CIR_19,1.0,18
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,0.9999961407776657,12
CIR_19,0.9999961407776657,12
CIR_19,0.9999961407776657,12
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,12
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,11
CIR_19,1.0,15
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,0.9999963344484395,11
CIR_19,0.999999635188103,12
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,13
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,1.0,11
CIR_19,1.0,17
CIR_19,1.0,18
CIR_19,1.0,14
CIR_19,0.9995033184853452,13
CIR_19,1.0,12
CIR_19,1.0,14
CIR_19,1.0,16
CIR_19,0.9992131798556766,17
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,0.9999996016529156,14
CIR_19,0.9999996016529156,14
CIR_19,0.9999996016529156,14
CIR_19,1.0,12
CIR_19,1.0,15
CIR_19,1.0,9
CIR_19,1.0,8
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,10
CIR_19,1.0,10
CIR_19,1.0,8
CIR_19,0.9993636369047589,10
CIR_19,0.9993636369047589,10
CIR_19,0.9993636369047589,10
CIR_19,1.0,11
CIR_19,1.0,15
CIR_19,1.0,14
CIR_19,1.0,15
CIR_19,0.9999994163281186,15
CIR_19,1.0,16
CIR_19,1.0,14
CIR_19,1.0,16
CIR_19,1.0,15
CIR_19,1.0,12
CIR_19,0.9999997021861683,13
CIR_19,1.0,13
CIR_19,0.9999996641037919,14
CIR_19,0.9999996641037919,14
CIR_19,0.9999996982761953,13
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,18
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,13
CIR_19,1.0,14
CIR_19,1.0,14
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,17
CIR_19,1.0,15
CIR_19,0.8178046131240422,12
CIR_19,1.0,12
CIR_19,0.9999997212951892,16
CIR_19,0.9999997212951892,16
CIR_19,1.0,17
CIR_19,0.9999997022930649,12
CIR_19,0.9999997022930649,12
CIR_19,0.9999997033671223,10
CIR_19,1.0,13
CIR_19,1.0,12
CIR_19,0.9999995431483746,12
CIR_19,0.9999955793615419,15
CIR_19,0.9999996810876549,16
CIR_19,0.9999996354537484,13
CIR_19,0.999999719935321,15
CIR_19,0.999999719935321,15
CIR_19,1.0,13
CIR_19,0.9999995173895875,13
CIR_19,0.999999294232994,12
CIR_19,0.999999294232994,12
CIR_19,1.0,7
CIR_19,1.0,9
CIR_19,1.0,10
CIR_19,1.0,9
CIR_19,1.0,10
CIR_19,1.0,12
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,0.9992130829368308,15
CIR_19,0.8638423664096984,16
CIR_19,0.9999950266203824,12
CIR_19,0.9999995812460272,13
CIR_19,1.0,12
CIR_19,1.0,11
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,11
CIR_19,1.0,10
CIR_19,0.9992794477084591,11
CIR_19,1.0,10
CIR_19,0.99999960335939,12
CIR_19,0.9961707102444266,14
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,0.9850542583522965,9
CIR_19,1.0,8
CIR_19,1.0,8
CIR_19,1.0,11
CIR_19,1.0,9
CIR_19,0.9583938866752817,11
CIR_19,0.9583938866752817,11
CIR_19,1.0,8
CIR_19,1.0,8
CIR_19,0.9999954980993317,10
CIR_19,0.9999954980993317,10
CIR_19,0.9999954980993317,10
CIR_19,0.9999997460146763,8
CIR_19,0.9999997460146763,8
CIR_19,0.9954370699578581,8
CIR_19,1.0,10
CIR_19,1.0,13
CIR_19,1.0,14
CIR_19,0.9992128009419577,14
CIR_19,0.933119394288501,13
CIR_19,0.9200523991804608,12
CIR_19,0.9999996358300343,10
CIR_19,0.9999995164322751,10
CIR_19,1.0,9
CIR_19,1.0,10
CIR_19,1.0,11
CIR_19,1.0,8
CIR_19,1.0,6
CIR_19,1.0,8
CIR_19,0.9999994960893723,10
CIR_19,0.9999996353814888,11
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,16
CIR_19,1.0,17
CIR_19,1.0,16
CIR_19,1.0,14
CIR_19,1.0,16
CIR_19,1.0,16
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,15
CIR_19,1.0,16
CIR_19,1.0,15
CIR_19,1.0,13
CIR_19,1.0,14
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,13
CIR_19,1.0,14
CIR_19,1.0,18
CIR_19,1.0,16
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,1.0,12
CIR_19,0.9934200247716217,11
CIR_19,1.0,14
CIR_19,1.0,15
CIR_19,1.0,12
CIR_19,0.9999996769724127,14
CIR_19,0.9410468761381283,11
CIR_19,1.0,14
