,Acer,Phum,Meus,Seum,Meis,Psas,Teas,OL12,Tala,Bola,Hyum,Afia,Vaax,Neae,Rher,Spas,Paas
GLY,4.943649762877952e-06,3.9128593953361783e-07,-0.15265663429155402,5.2955834691979174e-05,1.1233258023833416e-05,1.0796312108236539e-09,0.11117246190676784,0.004730561447660519,0.008234407373567062,9.4745882194369e-08,0.0,1.091340728639248e-07,0.028431245327948832,3.142635403995765e-06,3.247614619329711e-07,1.4183825016097752e-05,5.780257238955327e-07
ILE,5.8937292904597756e-06,2.0824132548687656e-07,0.0790389460017327,1.4297547473090819e-05,1.0262215816523475e-05,1.1908923895804199e-08,6.493160633805108e-05,-0.014186294796424736,3.965747802572078e-05,-3.8241477505892263e-07,-0.046357372000304944,5.630845441165142e-08,7.697932134478072e-06,-0.018642568406633267,2.189417972760385e-07,3.5347715553444386e-06,9.009352705864227e-07
LEU,8.663700488719611e-06,3.061118664395815e-07,-0.00015024592938144235,-4.287241564435807e-05,1.5085315222889158e-05,1.7505953309259428e-08,9.544856267404805e-05,5.999792582215798e-07,5.829594384475392e-05,1.9591159452133218e-07,3.922822844259597e-06,8.277264868526284e-08,1.1315853699552147e-05,1.036656755135336e-06,6.705074322492593e-07,5.196065265692033e-06,-7.719364522662792e-06
LYS,6.254234531758916e-06,3.351170100269641e-07,0.08387356817321721,1.5172094054338775e-05,1.0889930868721103e-05,1.4082759883810235e-08,4.585289886333736e-05,4.822927032829325e-07,4.20832305468147e-05,2.145937084323137e-07,-0.08400988721514951,6.653670763658414e-08,8.168796123113685e-06,1.168306792652418e-06,4.840322841301349e-07,4.1768516645948015e-06,9.560433135777096e-07
PHE,6.552720258121205e-06,2.3152525079573482e-07,0.08787646617642639,1.5896188024791884e-05,1.140965696931413e-05,1.3240487137876714e-08,7.219175351884995e-05,4.537894915596403e-07,4.4091668761539746e-05,1.481761605092703e-07,-0.08804229881266842,6.260442781516668e-08,8.55865503101545e-06,7.838518890940399e-07,5.071329093429774e-07,3.930002217107122e-06,1.0016708450426668e-06
PRO,4.086914150055043e-06,1.444016814847873e-07,0.05480831760338934,9.914410078766988e-06,7.1161726242429125e-06,8.258056517878169e-09,4.502580414718758e-05,2.8302729571018307e-07,2.7499856221962897e-05,9.241707615026388e-08,-0.054912108441503134,3.904621467348648e-08,5.338010318439241e-06,4.888863328348959e-07,6.77762578797483e-07,2.4511319021953733e-06,6.247394347757836e-07
SER,2.1198256406552887e-06,-2.4038979284059686e-07,0.2282565680306608,-5.596445911894183e-05,0.0,2.2138153878132297e-08,-0.16665210822444979,-0.007095233622689533,-0.012290194632049254,9.340552902825012e-08,0.0,-7.124631074581795e-08,-0.04215425469018568,-6.929636281586836e-08,2.719170877941545e-07,-1.6010212223405263e-05,5.07145611013145e-06
THR,4.017001084698674e-06,1.419314646354611e-07,0.05387073551822938,1.5433758908638392e-05,6.970068631267493e-06,8.11678953162566e-09,4.425556727102933e-05,4.3966016082304006e-07,2.7029428125177218e-05,9.083613736669512e-08,-0.05397688047325025,3.8378268037428686e-08,5.24669529430031e-06,-8.606275366580181e-07,3.1088668013751397e-07,2.409201453308171e-06,6.14052288598859e-07
TRP,3.7221640179830947e-06,1.1314114549389945e-07,0.04294323841993633,7.768107003145479e-06,5.575640906397565e-06,6.470326137334696e-09,3.527847463835422e-05,2.2175664516804295e-07,1.3157854275913912e-05,7.241033311609567e-08,-0.04301642576295992,3.0593365741550414e-08,4.182420840785684e-06,3.830506621841461e-07,2.478243650898374e-07,1.937940646220791e-06,4.894938518648066e-07
TYR,4.226951318436745e-06,2.935107808510554e-08,0.001835859979694971,1.1266847529200324e-05,8.08689889885869e-06,1.995350297233883e-08,5.160397431344204e-05,2.3828286090979453e-07,3.125114703408757e-05,1.0543419383705327e-07,2.102937278468414e-06,-5.798653722790058e-08,-0.0019362574643242967,5.55575947272668e-07,3.5944398479030344e-07,2.7854939624838063e-06,-1.2176820736266486e-05
