,Acer,Seum,Meus,Raer,Boea,Hyum,Meis,Brla,Teas,Afia,Chae,Beae,Deae
RIBOSE_5P,4.159139825307454,-4.0376723994868975,-4.0376723994868975,-4.0376723994868975,-4.0376723994868975,-4.0376723994868975,18.391217384284197,-4.0376723994868975,-4.0376723994868975,17.82636678527735,-4.0376723994868975,-4.0376723994868975,-4.0376723994868975
FRUCTOSE_16_DIPHOSPHATE,-6.250002858578764,-6.250002858578764,-6.250002858578764,17.239907244976155,-6.250002858578764,-6.250002858578764,19.4130395746643,-6.250002858578764,-6.250002858578764,2.740498998105089,6.664195009919773,3.942382040964805,-6.250002858578764
FRUCTOSE_6P,5.699234936902217,-7.989797484443979,0.22801376342297885,12.040196032153988,-7.989797484443979,19.09441329108833,-7.989797484443979,-7.989797484443979,10.107240371554678,-7.989797484443979,-7.989797484443979,-7.989797484443979,8.759483995985606
GAP,-1.690578740860932,-1.690578740860932,-1.690578740860932,-1.690578740860932,20.28694489033124,-1.690578740860932,-1.690578740860932,-1.690578740860932,-1.690578740860932,-1.690578740860932,-1.690578740860932,-1.690578740860932,-1.690578740860932
CPD_2961,-1.6525592892931922,-1.6525592892931922,-1.6525592892931922,-1.6525592892931922,-1.6525592892931922,-1.6525592892931922,9.707701155550602,-1.6525592892931922,-1.6525592892931922,-1.6525592892931922,-1.6525592892931922,8.470451026674553,-1.6525592892931922
2_KETO_3_DEOXY_6_P_GLUCONATE,-0.5925736028593231,-0.5925736028593231,-0.5925736028593231,-0.5925736028593231,-0.5925736028593231,-0.5925736028593231,7.110883234311871,-0.5925736028593231,-0.5925736028593231,-0.5925736028593231,-0.5925736028593231,-0.5925736028593231,-0.5925736028593231
G3P,17.511200655575262,19.292513456894564,4.095531818305556,-4.089924593077544,-4.089924593077544,-4.089924593077544,-4.089924593077544,-4.089924593077544,-4.089924593077544,-4.089924593077544,-4.089924593077544,-4.089924593077544,-4.089924593077544
PHOSPHO_ENOL_PYRUVATE,-3.953790544230106,20.698249178795106,-3.953790544230106,-3.953790544230106,-3.953790544230106,-3.953790544230106,22.793446807736057,-3.953790544230106,-3.953790544230106,-3.953790544230106,-3.953790544230106,-3.953790544230106,-3.953790544230106
PYRUVATE,-10.395450559335835,-10.395450559335835,-10.395450559335835,14.259734288904337,9.729943043019631,15.44458426271338,-10.395450559335835,9.97061557063994,13.316390291569403,-10.395450559335835,-10.395450559335835,10.046886458504133,-10.395450559335835
ACETYL_COA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUC,-2.8645834021710357,-2.8645834021710357,-2.8645834021710357,-2.8645834021710357,-2.8645834021710357,-2.8645834021710357,22.77984307526061,8.730574348620815,-2.8645834021710357,-2.8645834021710357,-2.8645834021710357,-2.8645834021710357,-2.8645834021710357
MAL,-6.302756563663191,-6.302756563663191,-6.302756563663191,13.06474509794111,8.616379196624669,20.398242626893246,-6.302756563663191,-6.302756563663191,-6.302756563663191,14.645442151509707,-6.302756563663191,-6.302756563663191,-6.302756563663191
FUM,8.711378128502606,-4.639181709813698,-4.639181709813698,-4.639181709813698,-4.639181709813698,-4.639181709813698,-4.639181709813698,-4.639181709813698,13.078969934819627,8.348694713513325,-4.639181709813698,-4.639181709813698,11.613592611487734
CIT,-3.7133604113525926,22.07315883903487,-3.7133604113525926,-3.7133604113525926,-3.7133604113525926,-3.7133604113525926,-3.7133604113525926,-3.7133604113525926,-3.7133604113525926,-3.7133604113525926,-3.7133604113525926,-3.7133604113525926,18.77380568584359
GLYCERATE,3.3477501606884665,22.528757854549927,-4.102765926754959,15.15115125231115,-4.102765926754959,-4.102765926754959,-4.102765926754959,-4.102765926754959,-4.102765926754959,-4.102765926754959,-4.102765926754959,-4.102765926754959,-4.102765926754959
PPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THIAMINE_PYROPHOSPHATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIBOFLAVIN,-0.8804772343017468,-0.8804772343017468,-0.8804772343017468,-0.8804772343017468,-0.8804772343017468,-0.8804772343017468,-0.8804772343017468,-0.8804772343017468,-0.8804772343017468,-0.8804772343017468,-0.8804772343017468,10.565726811620976,-0.8804772343017468
ADENOSYLCOBALAMIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDP_MANNOSE,-1.7359171319756577,20.831005583707967,-1.7359171319756577,-1.7359171319756577,-1.7359171319756577,-1.7359171319756577,-1.7359171319756577,-1.7359171319756577,-1.7359171319756577,-1.7359171319756577,-1.7359171319756577,-1.7359171319756577,-1.7359171319756577
SUCROSE,-1.3455019946792923,-1.3455019946792923,-1.3455019946792923,-1.3455019946792923,-1.3455019946792923,-1.3455019946792923,16.14602393615151,-1.3455019946792923,-1.3455019946792923,-1.3455019946792923,-1.3455019946792923,-1.3455019946792923,-1.3455019946792923
HYDROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETOH,-2.307601695172824,-2.307601695172824,-2.307601695172824,-2.307601695172824,-2.307601695172824,-2.307601695172824,-2.307601695172824,-2.307601695172824,-2.307601695172824,-2.307601695172824,-2.307601695172824,7.692232507651106,17.691386139250014
PROPIONATE,14.102725873714032,-4.947065614578328,-4.947065614578328,-4.947065614578328,-4.947065614578328,20.58105962993044,-4.947065614578328,-4.947065614578328,-4.947065614578328,-4.947065614578328,14.786870642138785,-4.947065614578328,-4.947065614578328
PROPANE_1_2_DIOL,-0.8565031575990147,-0.8565031575990147,-0.8565031575990147,-0.8565031575990147,-0.8565031575990147,-0.8565031575990147,-0.8565031575990147,-0.8565031575990147,-0.8565031575990147,-0.8565031575990147,-0.8565031575990147,10.27803789118817,-0.8565031575990147
CPD_10353,-1.9850668827644462,-1.9850668827644462,16.640468361538286,-1.9850668827644462,-1.9850668827644462,-1.9850668827644462,-1.9850668827644462,-1.9850668827644462,5.195267348870646,-1.9850668827644462,-1.9850668827644462,-1.9850668827644462,-1.9850668827644462
BUTANEDIOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUTANOL,-0.4988493640958973,-0.4988493640958973,5.986192369150774,-0.4988493640958973,-0.4988493640958973,-0.4988493640958973,-0.4988493640958973,-0.4988493640958973,-0.4988493640958973,-0.4988493640958973,-0.4988493640958973,-0.4988493640958973,-0.4988493640958973
ACETONE,-0.8565031575990147,-0.8565031575990147,-0.8565031575990147,-0.8565031575990147,-0.8565031575990147,-0.8565031575990147,-0.8565031575990147,-0.8565031575990147,-0.8565031575990147,-0.8565031575990147,-0.8565031575990147,10.27803789118817,-0.8565031575990147
FORMATE,-5.3232406593607635,-5.3232406593607635,12.609043570146069,-5.3232406593607635,4.683491222696979,-5.3232406593607635,-5.3232406593607635,-5.3232406593607635,-5.3232406593607635,-5.3232406593607635,15.021826779945552,-5.3232406593607635,15.594804361458309
CARBON_DIOXIDE,3.4170398832526736,8.156838783811034,0.7712931084129551,6.389235928367434,3.7935992988602774,-17.16108038391223,8.71739358482293,-17.16108038391223,0.32190991736629115,2.4016268994647074,3.2718834901324803,-6.462159421233297,3.543499294566965
ACET,-8.084027457349578,-8.084027457349578,10.54139028731551,-8.084027457349578,13.562693956122585,5.75708818089373,-8.084027457349578,-8.084027457349578,-8.084027457349578,12.17057203451295,13.122440978367775,1.4340067642344856,-8.084027457349578
BUTYRIC_ACID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARBON_MONOXIDE,-0.5480259664129212,-0.5480259664129212,6.576311596955062,-0.5480259664129212,-0.5480259664129212,-0.5480259664129212,-0.5480259664129212,-0.5480259664129212,-0.5480259664129212,-0.5480259664129212,-0.5480259664129212,-0.5480259664129212,-0.5480259664129212
