,Acer,Seum,Meus,Raer,Boea,Hyum,Meis,Brla,Teas,Afia,Chae,Beae,Deae
SER,3.836315620220481e-07,5.733742803695234,3.081542930164848e-08,0.004274300203242957,3.0630782734947128e-06,0.0038733287846427853,-5.7190468906745675,1.275607807917282e-08,5.028681232095161e-05,1.5421089801138879e-07,1.6632902109348714e-06,-1.1916834302018316e-06,-0.022897944919893814
THR,6.33816402200312e-07,0.0011543859486441747,4.365051581069967e-09,0.0007733155269206188,3.0762085025151235e-06,8.067914696082132e-05,-0.002236604247055546,6.373457698622359e-08,0.00021149564238632005,4.541399664945195e-07,7.605665874856314e-07,7.419516891540293e-08,1.1660955887432354e-05
TRP,5.09836388475851e-07,0.0009202226504681021,1.08788468446419e-08,0.0005514640814728075,2.452209977868967e-06,6.43136539742108e-05,-0.0015897589621229956,1.7803102777387615e-07,4.028459731806368e-05,3.620192052250086e-07,6.062882191311563e-07,5.914492901741469e-08,9.295570295469892e-06
TYR,7.328120108959377e-07,0.0013346891709321812,5.046827781174138e-09,0.0007998424482655481,-7.987696564606562e-07,9.328040062781963e-05,-0.0022866073215472627,7.368926295175873e-08,5.8428702845373986e-05,5.250719623533574e-07,-2.5703522302098674e-07,8.578369184342547e-08,0.0
VAL,1.0958960286411637e-06,0.0019959833356261013,-1.0233088832666338e-08,0.0011961378219240357,0.0,-0.06052020399547129,0.09503047621525626,2.2474991152496335e-07,8.737818492987663e-05,7.852276842328934e-07,1.3150525922793094e-06,1.2828666263050264e-07,-0.03779331054205546
RIBOSE_5P,-5.65116042607103e-08,0.06679476819623761,9.666574117803426e-08,0.004851605634587462,0.06281176558828465,0.0,-0.08573735156114351,0.0,0.0,-0.04873697451767661,0.0,0.0,1.6146505577592623e-05
FRUCTOSE_16_DIPHOSPHATE,3.751538907671126e-09,0.0,2.5836599973630807e-11,-0.24772243146769307,1.8207979227471843e-08,2.4240509522393956,-2.176430048763015,0.0,4.0598307704736474e-05,-1.2499660878955805e-07,-6.323984526539429e-06,-4.158217946634601e-07,6.777250118177771e-05
FRUCTOSE_6P,-1.3724538381445258e-05,2.485084847349341,-5.7711170582232125e-08,-0.007786506521673071,0.0,-9.014679322409972,6.480339984829331,0.0,-0.0011268618326760018,0.05847442494012076,0.0,0.0,-0.0002927841049183089
GAP,0.037469326689131326,0.017124587719610406,0.0,0.0,-0.05459391440874174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPD_2961,0.0,1.0249159975443754e-06,3.875489996044621e-12,6.142039199807624e-07,2.7311968841207764e-09,7.163059155865334e-08,-1.3369659927788355e-06,0.0,0.0,4.0320597918848244e-10,6.752653769108148e-10,-3.8795118348554214e-07,1.0353123450372655e-08
2_KETO_3_DEOXY_6_P_GLUCONATE,1.1254616723013387e-11,2.049831995088751e-08,0.0,1.2284078399615251e-08,5.4623937682415545e-11,1.4326118311730672e-09,-3.4498464529867295e-08,1.1317287364182745e-12,0.0,8.064119583769651e-12,0.0,1.3174764583927416e-12,2.0706246900745319e-10
G3P,-0.03746937887800833,-0.22247991721368077,-5.587332312064552e-08,0.24818992131624662,5.4623937682415545e-08,0.0,0.0,1.1317287364182744e-09,8.973551830073737e-07,8.06411958376965e-09,0.0,0.011758262411327621,2.070624690074531e-07
PHOSPHO_ENOL_PYRUVATE,6.53976703347773e-08,-0.7919026843126707,0.0,0.006131860713403048,0.01695373463856196,6.769087502881262,-6.435830296297628,0.010895685192295227,0.3077908482840913,0.01462775169839379,0.0,0.0,0.10224553180461732
