,Acer,Phum,Meus,Seum,Meis,Psas,Teas,OL12,Tala,Bola,Hyum,Afia,Vaax,Neae,Rher,Spas,Paas
GLY,5.501622067711268,4.400084533064746,-9.991288687320667,6.531486949790658,5.858079340999804,1.847068887177329,9.85357022751566,8.48248569382178,8.723205353746895,3.784204734556565,0.0,3.845595343050353,9.26136888731015,5.304869155460889,4.319158319469725,5.959366845948908,4.569531872486873
ILE,5.577964335993038,4.126172404630566,9.705414144575318,5.9628350245989825,5.8188148071113615,2.8840131405839466,6.620029255421634,-8.95944198514716,6.405898267089626,-4.3901253552424,-9.473691812243503,3.558266720572078,5.6939479609613475,-9.078078749984098,4.147932576622061,5.3559362693803765,4.762274101471098
LEU,5.745277214964767,4.293475265960032,-6.98437576376289,-6.439751116541552,5.9861278422831825,3.0511449879936245,6.787342468024426,4.585720514766075,6.573211458465944,4.099667668633974,5.401173424276829,3.7255415684804394,5.861260925933884,4.82321451116697,4.633986688366783,5.523248903474436,-5.695155430120082
LYS,5.603748248904038,4.33278966066754,9.731198123635588,5.9886189763940845,5.8445987481832695,2.9567408254323277,6.468939949161855,4.490897720396347,6.431682236323243,4.1392215086596815,-9.73190340600606,3.630735959687522,5.719731889377209,4.875135695636659,4.492461307876443,5.4284236758326525,4.788057647775568
PHE,5.623995664431275,4.172200582072856,9.751445588424097,6.008866420878262,5.864846184681898,2.9299875341942494,6.6660606888026,4.464442344536027,6.451929693793861,3.978396988344813,-9.752264377939406,3.6042860868066144,5.739979316450896,4.701815642848745,4.51270813612927,5.401967520793054,4.8083047902911575
PRO,5.418970174323097,3.967192094533538,9.546419475557858,5.803840564698271,5.659820429454736,2.725269177118916,6.461034632420962,4.259425224546439,6.246903673440036,3.7733984137217327,-9.547241123874805,3.399325141092164,5.534953680373258,4.496794736239477,4.638660570751265,5.196942446316241,4.60328275156486
SER,5.133876336059845,-4.188517164688108,10.165996287405356,-6.555485435909954,0.0,3.153019839943629,-10.029383816358234,-8.65853970513505,-8.897131765403635,3.7780179994586582,0.0,-3.6604303145851054,-9.432414419571641,-3.64838104500315,4.242034379571512,-6.011970515501575,5.512707009351725
THR,5.4114766371377145,3.9596993437130106,9.538925909569448,5.99604515436813,5.650811029146322,2.717789839801899,6.453541069045009,4.450705503304205,6.239410111730398,3.7659061213564122,-9.539780785826007,3.391834588899039,5.527460136436682,-4.742396101379538,4.300196876432712,5.189448928354096,4.595789374007692
TRP,5.37837032801495,3.861253356371366,9.440467796615785,5.697889074225635,5.553869013105701,2.6195433262860615,6.3550829949521885,4.153480148423348,5.926758590587728,3.6674669533714717,-9.4412073264218,3.2934213043110727,5.429002351508529,4.390846879904296,4.201744299631844,5.09491696629164,4.497334063998493
TYR,5.433601850610537,3.2754274565418617,8.071412562611613,5.859376021803141,5.715355854356647,3.1079310161925697,6.520256285727998,4.18469419602612,6.3024391829147515,3.830618636141275,5.130402540515468,-3.571016813271286,-8.094536112745697,4.552328614486067,4.363223042337618,5.2524776540656335,-5.893107472278755
VAL,5.649281806382832,4.197485130060011,10.086670010487644,6.727136234760534,5.890132351487408,2.9646556831361783,6.6913468838402395,4.420552422292399,6.477215885454026,4.003680606979983,-10.045372107982631,3.629566177459325,5.765265472086567,4.865811353445946,-8.568564398061103,5.4369413616344415,-8.876569699474196
RIBOSE_5P,0.0,0.0,-10.118807539369042,0.0,0.0,-3.746196897068745,10.298873085728605,0.0,6.256713186121551,0.0,0.0,4.467877645997631,-9.749399262316125,-9.17511691473215,9.112551714114844,-2.8835132038603497,-8.973075747884117
FRUCTOSE_16_DIPHOSPHATE,-5.36876753327329,4.071066657599862,9.816704484456531,3.5687095530540303,-5.862766656861878,0.6111528678233888,4.22581271893679,-8.959388558575837,-5.569280104430908,1.5504796207431042,2.8402440475512494,0.0,-9.531538259697468,2.263905042176887,-8.89070042615482,2.962166185631176,-9.16642935613804
FRUCTOSE_6P,-6.261198689639534,3.1600805445110813,11.33852842863915,-5.7062973218660735,0.0,-3.2053651896490436,6.6312100325764805,9.26041841673381,6.5747104442682955,4.12398461759345,-11.377600122331557,0.0,10.13822050190681,9.430390591804336,0.0,5.341401174610424,9.353438640353508
GAP,0.0,-8.98931601049873,-11.081706211558174,-5.6620416623221,0.0,0.0,0.0,0.0,0.0,-8.89237513617561,11.087981429534437,0.0,0.0,0.0,0.0,-4.1812482647327425,0.0
CPD_2961,6.385147928975841,9.290345474914272,-9.725975005594446,2.7454646628704094,2.6103298904632,3.8187719127644577,3.4020502718561785,-0.924296959223053,3.1966235212013867,9.193408600770603,2.0198760654475567,-4.393351219480139,2.4858175311667914,1.4531967888512387,0.0,0.0,9.256704477524067
